applicant_id,credit_score,limit_factor,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history
A00976,586,0.7272333889859137,16.220859688834942,18,2,Late<30
A00977,680,0.7421062701411436,21.739017819860944,7,5,Late<30
A00978,630,0.9431768241827015,33.50337827144438,20,9,On Time
A00979,692,0.8251811714536097,9.093550460258825,9,8,On Time
A00980,696,1.9631148620848908,22.90664941834175,3,7,Late<30
A00981,544,1.0444157504546516,43.08370595391837,11,8,On Time
A00982,659,1.6419596176508104,8.834531872241463,7,6,On Time
A00983,600,1.7075762052240089,20.332406712122612,0,8,On Time
A00984,793,1.0789113307320117,23.787726821992088,8,9,On Time
A00985,612,1.5238783314235032,53.84368191737614,6,8,On Time
A00986,630,0.6617002113435906,31.069916117652102,8,4,On Time
A00987,589,1.095443077222904,63.38629903868348,6,6,On Time
A00988,677,1.9509659901423497,52.7839621055906,1,4,On Time
A00989,664,0.7527959808704054,48.03500710947266,20,0,Late 30-60
A00990,828,1.0785669570509469,35.05360968280809,19,6,On Time
A00991,676,1.6857822648380487,23.98210600773355,15,8,Late 30-60
A00992,814,1.4981348823656901,36.14404845203259,9,4,Late 30-60
A00993,833,1.4472779023615978,50.77914923006178,9,3,On Time
A00994,644,1.7798861890136335,42.748756570287746,13,4,On Time
A00995,662,0.5436407645355463,19.171806864870838,8,3,Late 30-60
A00996,622,1.6567465522729883,6.833930714916954,18,8,On Time
A00997,557,1.8238235588237275,32.71689730851946,18,10,On Time
A00998,900,0.5242617162442953,31.999632206605245,20,9,On Time
A00999,623,1.3384444266609583,42.54675124681473,1,7,On Time
A01000,589,1.0228827278159458,38.70499915679989,19,4,On Time
A01001,573,0.5761440632203141,39.36420838736764,18,10,On Time
A01002,617,1.126622178977215,57.74940433625856,10,4,On Time
A01003,649,1.4660452117578289,52.86617617289197,5,4,Late<30
A01004,804,1.8785204473840886,36.89396809027097,16,6,Late<30
A01005,861,1.430795729744107,47.53456284786306,4,9,On Time
A01006,471,1.7851146223339807,26.62217978654486,10,6,On Time
A01007,838,0.6823572600118476,38.71326438425087,3,2,On Time
A01008,847,0.8157817512847013,51.244977014431704,0,0,On Time
A01009,618,1.9554392963218516,41.88858142541065,15,7,On Time
A01010,588,1.8311010353846657,3.168860095867941,3,10,Late<30
A01011,732,0.8528404295300382,30.832934932798466,14,9,On Time
A01012,616,1.4314608226963692,82.57049644301027,2,3,On Time
A01013,829,1.0439491377927987,6.496808929807243,11,3,On Time
A01014,729,1.2028977630932531,41.07201907688421,20,10,On Time
A01015,604,1.7913172236384352,35.83208121748241,14,8,On Time
A01016,709,1.6035689151995494,46.75670770838757,10,6,On Time
A01017,687,0.857663842580143,60.33717345315787,2,10,On Time
A01018,487,0.9739896120453236,17.16773747724571,18,6,On Time
A01019,581,0.9345656897284966,42.60204460124639,10,10,On Time
A01020,614,1.6709941675111166,14.709751774756134,7,7,On Time
A01021,717,1.235132631705247,41.08431132229215,18,0,On Time
A01022,736,1.926086460536579,27.451537461168705,1,8,On Time
A01023,800,1.7250307658435764,7.736729124355045,1,10,On Time
A01024,609,0.8167916462818721,37.5615159493419,11,0,Late>60
A01025,531,1.6789141930318245,45.23395126475778,7,9,On Time
A01026,595,1.2591190208208904,36.42801210145639,5,10,On Time
A01027,609,0.8805651892710575,10.924533086978315,2,4,On Time
A01028,599,1.0449976142268351,17.796991310681644,10,8,On Time
A01029,677,1.9581891751150042,69.99627556833613,15,2,Late>60
A01030,749,1.2259421638761874,21.18496968640129,10,1,On Time
A01031,638,1.5794087744159944,9.422256142019945,9,1,On Time
A01032,730,1.215627942744158,22.095676624010974,9,6,Late>60
A01033,777,1.0573359107691789,29.61408212390636,16,4,On Time
A01034,678,1.6946300273890378,38.496129198565136,10,7,On Time
A01035,566,1.7724865276625943,48.27041874311907,13,4,On Time
A01036,652,0.6078337484988054,23.213340312131464,8,1,Late<30
A01037,782,0.9184663836974993,28.34341180114073,15,6,On Time
A01038,743,1.261806571446321,37.52481153423614,5,6,On Time
A01039,573,0.9747466211666498,47.894845231686205,16,1,Late 30-60
A01040,797,1.6753745074411301,41.00805262360982,2,5,Late 30-60
A01041,646,0.6721000411233029,34.07415244668107,1,10,Late 30-60
A01042,572,1.6966974294298598,49.51409441360891,10,4,On Time
A01043,676,1.4268296257923105,37.738817824373974,17,3,On Time
A01044,527,0.9340515778062245,45.63192616427314,2,9,Late<30
A01045,745,1.0166820326617687,15.619947601146619,14,7,Late<30
A01046,794,0.7743487326398022,19.669927823705102,4,7,On Time
A01047,579,0.8788601004472067,63.06739613702611,10,4,Late<30
A01048,663,1.5759033034737446,41.000381402832346,2,10,On Time
A01049,767,1.0638262108117895,68.24680152881514,14,3,On Time
A01050,546,1.5312262080305734,29.87135848843533,2,8,On Time
A01051,557,1.2711613116526221,14.074847428506535,6,10,Late<30
A01052,656,0.7179466244658885,72.051953177729,6,4,Late 30-60
A01053,652,1.2486059716995381,46.019195133834906,10,3,On Time
A01054,684,1.6347047687639493,53.91338914419011,15,1,Late<30
A01055,669,0.9465132570864865,17.641036011958562,3,5,On Time
A01056,547,1.472122497030392,58.996743918095305,10,4,Late 30-60
A01057,518,0.7985489818125626,27.409194537480815,13,5,Late 30-60
A01058,548,0.7035484368751266,60.2847832147992,7,0,Late<30
A01059,730,1.040339195935935,10.973660924647682,16,5,On Time
A01060,775,1.0838053905495055,25.512508870910434,17,4,On Time
A01061,671,1.6415144455506536,56.600715922941006,5,6,On Time
A01062,751,1.190118126901738,43.24272539387754,20,0,On Time
A01063,619,0.6218523429962296,5.144673722565711,19,2,On Time
A01064,643,1.450999247533093,27.856442110348596,19,1,Late<30
A01065,772,1.203879889799071,42.96804292795623,9,5,On Time
A01066,726,0.9974648008479743,51.53499254478723,5,0,Late>60
A01067,697,1.7033282129164793,19.83766319101516,11,10,On Time
A01068,665,0.7315771853413766,10.259753999144735,16,2,On Time
A01069,564,1.869818515966945,14.144344561102498,12,10,Late<30
A01070,688,1.0010922354756666,10.452057121654448,0,10,On Time
A01071,710,1.1914121672639415,59.678432681195204,3,3,On Time
A01072,900,1.8938494933402874,22.771159760889656,15,5,On Time
A01073,672,1.6418597476065613,38.92243398104093,18,4,On Time
A01074,643,0.6114536507072295,32.01883657311034,4,4,Late 30-60
A01075,708,1.3674452881330559,21.775910419421958,12,4,On Time
A01076,824,0.9655443075097925,19.530429100706613,9,0,Late<30
A01077,715,1.2627323747610801,54.91116459683312,4,7,On Time
A01078,662,1.614453562451242,24.438639027166435,15,9,On Time
A01079,601,1.244259370877975,38.14014857193452,0,1,On Time
A01080,596,0.6065328154175678,24.746903229545744,11,5,On Time
A01081,758,1.2949707779145256,38.499056419085406,14,6,On Time
A01082,651,0.5361944998402155,58.137780207078634,4,9,On Time
A01083,880,1.0226140360399119,23.833485772602963,5,9,Late<30
A01084,688,1.2170457843851477,18.58050292219858,10,3,On Time
A01085,728,1.4670103450649412,27.294758699216164,19,7,On Time
A01086,624,1.2593101814325203,28.481456318433345,13,0,On Time
A01087,597,0.7279202158207533,31.826254981539986,1,8,On Time
A01088,756,1.8983263459415627,2.6213952829406657,9,3,On Time
A01089,799,1.475449509126713,4.833736808637918,11,9,On Time
A01090,580,0.9754516776873613,26.728964853651437,8,8,Late>60
A01091,606,1.9489095426965624,21.75315540933724,8,1,On Time
A01092,614,1.8238664136634846,55.84285632036826,9,9,On Time
A01093,747,0.715235133017246,41.96351254198557,6,10,On Time
A01094,716,1.4831436426598454,24.55208525170038,1,7,On Time
A01095,670,1.3401041781298229,32.52967545199764,0,4,On Time
A01096,602,0.7892133843292913,51.1488495317291,20,6,Late<30
A01097,840,0.8502127107335434,27.087970190669825,18,4,Late<30
A01098,777,1.3456606603264547,76.84147776377714,18,5,On Time
A01099,480,0.9819324265009656,47.29846279237628,0,6,On Time
A01100,765,1.7522471466427327,57.085523347836364,1,8,On Time
A01101,651,0.6466088529594112,40.76227698624591,3,5,On Time
A01102,619,1.8710461598031687,10.845009241148922,15,0,Late<30
A01103,756,1.7608288236024345,17.245324798780633,12,0,On Time
A01104,715,1.60793522467062,39.04819547453082,11,0,Late 30-60
A01105,688,0.8938508764027455,8.930530197940833,4,9,On Time
A01106,590,1.5724367840631783,17.77895886375556,2,4,Late<30
A01107,781,1.1581546694279483,30.70551532421145,19,5,On Time
A01108,556,1.4506368458437493,21.556932621430093,1,5,On Time
A01109,757,0.9688316258050318,23.443363411493863,4,8,On Time
A01110,688,1.753786780712043,68.92638419493957,0,9,Late 30-60
A01111,676,0.560864148978317,18.858696991211797,13,0,On Time
A01112,624,1.5371896200438753,47.26602250210893,14,2,On Time
A01113,696,1.7429468605749716,54.66797512331646,3,3,On Time
A01114,542,1.4696421727458489,26.801310100771445,11,8,On Time
A01115,803,0.7879876731939687,42.44047875880226,9,0,On Time
A01116,639,0.9274711696703946,18.94791599508508,17,7,Late<30
A01117,611,1.2723579417541258,63.29856959508626,8,2,Late<30
A01118,660,0.9941736039083647,47.837279539983705,4,7,On Time
A01119,642,0.5073746325607975,25.751392064213242,8,1,On Time
A01120,804,0.5610171686668215,2.864745022174909,18,5,On Time
A01121,506,1.651652646515013,43.79086930389647,19,1,On Time
A01122,672,0.6255607725220464,13.893178083765257,16,6,On Time
A01123,838,1.8920327834573478,25.114296653782915,14,5,On Time
A01124,686,1.1641046688444963,47.43458410118518,13,10,Late<30
A01125,698,1.6372799575465506,27.019338824568855,17,6,On Time
A01126,677,0.6882568941029106,45.251001652424065,13,8,On Time
A01127,615,1.8897611301155575,31.371313434649494,19,9,On Time
A01128,734,0.5507132447632321,23.355113057087003,2,8,On Time
A01129,660,0.5632057410943343,4.565975217911122,20,5,On Time
A01130,694,0.5818786703195351,52.66848401592501,1,10,On Time
A01131,734,0.655112241445224,37.63713975261233,19,7,On Time
A01132,724,1.2302474658288667,65.8099884953848,20,9,On Time
A01133,689,1.6824146631724526,6.163363579818076,5,5,On Time
A01134,769,0.9274217471844965,14.990528522250269,8,9,On Time
A01135,781,1.6186652325403934,30.66886018097319,0,1,On Time
A01136,758,1.6610914621527848,23.94029346936449,14,4,On Time
A01137,785,1.8624159947776355,24.5321867188412,0,10,On Time
A01138,815,0.724027880221652,14.63366809403967,2,10,Late<30
A01139,559,0.7033017635515144,33.99406429255499,15,4,Late 30-60
A01140,900,0.6831425833011768,39.924483036105954,14,10,Late 30-60
A01141,695,1.0389659135811855,29.119009510398136,14,3,Late 30-60
A01142,655,1.2341189962879695,60.454033454843525,4,8,On Time
A01143,696,1.1924140325234251,45.74577842041638,9,1,Late 30-60
A01144,532,0.8855730970996918,20.981256861344647,10,6,On Time
A01145,703,1.4329694381952496,21.770442679389348,7,5,On Time
A01146,600,1.007410446050816,22.64790980876278,14,2,Late<30
A01147,687,1.0491244821192798,36.94692391583347,19,6,Late 30-60
A01148,694,0.658295094203889,31.463174067518153,11,7,On Time
A01149,620,1.3883470026366134,30.341499271728615,3,3,On Time
A01150,499,1.4829205628424367,46.01829166545623,9,7,On Time
A01151,707,1.6369253306923885,62.80763031452036,15,5,On Time
A01152,679,1.8560138196907656,62.26688372056003,14,4,On Time
A01153,699,1.6490066834855244,25.55958497786651,4,7,Late<30
A01154,637,0.8536154992251027,40.124587198193815,11,5,Late<30
A01155,614,0.8534827391965547,48.532865360030996,10,9,On Time
A01156,658,1.8726307933428452,23.394378416294668,10,7,On Time
A01157,693,1.6852003541227591,49.66824580226141,12,5,Late 30-60
A01158,747,1.6733696454663574,38.34122329158045,8,3,Late>60
A01159,598,1.5795704901658039,42.86359596097476,15,1,On Time
A01160,759,0.900802986880672,57.07037156235158,15,2,On Time
A01161,745,1.7711155136105683,64.19335793675437,0,6,Late<30
A01162,732,0.7143270171201891,29.837237704609105,18,10,Late>60
A01163,863,1.0250264139468552,41.63580311398275,18,10,On Time
A01164,504,1.0197118099046443,46.40462754454691,20,5,Late<30
A01165,875,1.340198212562052,33.20330961828578,3,5,Late 30-60
A01166,614,1.1951653339933663,13.002809102022706,4,8,On Time
A01167,704,1.189712199649806,25.084434913269714,2,4,Late 30-60
A01168,684,1.3303586469193875,14.124232470443538,18,10,On Time
A01169,546,1.1231276823681933,17.509280308595034,12,8,Late<30
A01170,732,0.8749748469766034,27.562846278599363,12,0,Late>60
A01171,766,1.496181076651006,42.47001744794586,18,2,On Time
A01172,722,1.6859500682576036,32.10926520228642,12,4,On Time
A01173,532,1.218493818266884,35.42186833976363,4,6,On Time
A01174,555,1.474224780071761,38.51614310053825,16,4,On Time
A01175,610,1.303044922734554,15.683021766042549,17,3,Late<30
A01176,807,0.5884946578056537,63.28781507759247,11,4,Late>60
A01177,689,1.1346269923462042,16.326570577400375,16,0,Late<30
A01178,479,0.5147787492826059,6.298188246563781,17,10,Late<30
A01179,886,1.4928189172471371,61.80102600518924,0,4,On Time
A01180,830,1.2622422048269022,21.675547771475056,1,8,Late<30
A01181,571,0.6902473027695454,30.530199362477788,12,2,Late<30
A01182,639,1.3132872981182573,32.695314180587445,9,9,On Time
A01183,651,1.8476390045419842,17.875762794708773,2,5,Late>60
A01184,732,1.0107361471664273,21.198776156662046,14,8,On Time
A01185,699,1.9735531493494496,18.563438066285045,0,5,On Time
A01186,611,1.9390698601132512,42.12342412981585,11,9,On Time
A01187,811,1.6779647636847328,8.18619853265676,3,5,Late>60
A01188,854,1.720699966728433,23.798128766225123,1,5,On Time
A01189,675,1.1158180402997635,20.852193406972464,19,6,On Time
A01190,622,1.1038116429456353,35.40204670279858,18,5,Late>60
A01191,839,1.931596037400489,23.27822024636564,18,7,On Time
A01192,460,1.049294374330463,50.775882109971185,19,1,On Time
A01193,590,0.6453093336095649,9.770845181799151,19,7,On Time
A01194,777,0.7290516322868976,0.6882296789566639,12,3,On Time
A01195,819,1.5655984477893832,34.47326960612697,7,1,Late>60
A01196,648,1.0744714026344666,30.751682789731564,10,8,On Time
A01197,900,0.799014259568289,33.92472080609622,7,4,On Time
A01198,435,1.7206791930245957,31.50809148328049,11,2,On Time
A01199,789,1.2330102360099384,0.6504259228444871,16,2,On Time
A01200,688,1.3514618071546765,31.009580981060637,7,8,Late<30
A01201,631,0.7309240319751595,43.05996979113708,20,4,On Time
A01202,767,0.7891313021239088,32.39729752013788,2,9,On Time
A01203,640,0.6887840554607086,37.27433048796725,6,6,On Time
A01204,571,1.2718141988516467,33.77284799390572,12,1,On Time
A01205,691,1.6634855175908814,9.570161345240633,17,5,Late<30
A01206,674,1.5984278658222115,48.0724855824443,9,0,On Time
A01207,601,0.8918462307833179,46.106101684638276,5,7,On Time
A01208,622,1.7773252818584562,5.0377420905817765,3,0,On Time
A01209,638,0.6584912722106202,60.72799130432206,12,10,On Time
A01210,517,0.6710749551246669,15.994768166476453,14,2,On Time
A01211,510,1.7739564239062748,45.75396424341101,16,5,On Time
A01212,773,0.8666293417638453,20.268117574674168,12,7,On Time
A01213,537,1.5621737669601423,43.18083348255394,14,10,On Time
A01214,678,0.5136193878825139,65.50068873890157,5,9,On Time
A01215,493,0.6404016329287296,53.398352533433766,18,0,On Time
A01216,830,1.4139330630834248,8.180563095896902,11,9,On Time
A01217,653,0.7736239323168568,32.98421493945008,19,3,Late 30-60
A01218,791,0.5423205294691433,45.627654222696165,19,2,Late<30
A01219,891,1.2004201350249846,37.63109971985977,6,10,Late>60
A01220,551,0.995780748917778,45.23303898716382,8,0,On Time
A01221,611,1.7033853921247162,13.061484979560198,10,4,On Time
A01222,767,1.7282434866549563,60.73963123641766,15,7,On Time
A01223,616,1.4216346818137982,34.61789955897085,6,6,On Time
A01224,709,0.9395506195196788,28.50738092128004,13,2,Late<30
A01225,690,1.1924399768936758,37.78792960380144,0,4,Late<30
A01226,445,1.5533840406569142,5.939404885721384,19,4,On Time
A01227,774,0.6039628297329526,22.27636188558356,16,7,Late>60
A01228,666,0.9987456324921876,14.337290147201518,5,5,On Time
A01229,560,1.7335545513637578,40.25862795291303,1,2,Late 30-60
A01230,834,1.1090428133705266,61.01767921527498,8,6,Late<30
A01231,609,1.437002016973199,35.70827469455076,15,0,On Time
A01232,604,0.6445015537029055,38.12075537822873,19,1,Late<30
A01233,499,1.6655689627760784,45.92845615289424,10,6,Late<30
A01234,739,0.6506982349058629,2.770855168001425,19,1,On Time
A01235,684,1.7922878817541357,10.962542336537586,5,1,On Time
A01236,506,0.6599015673345322,82.48521536442041,20,9,On Time
A01237,704,1.836339144754515,22.58038215956574,12,6,On Time
A01238,762,1.0456548113407227,31.312114119150337,11,9,On Time
A01239,726,1.436796097661463,24.569870420434103,14,3,On Time
A01240,812,1.7698258274576866,66.83466657672356,5,8,On Time
A01241,619,0.5153621314858499,64.91133677219388,19,6,On Time
A01242,856,0.898539742109457,37.32880086498616,19,9,On Time
A01243,680,1.8625074819387886,36.015996069594905,15,9,On Time
A01244,760,1.082264090877218,22.75287807301698,20,5,On Time
A01245,807,1.5595638886964367,27.332214926634347,19,3,Late<30
A01246,900,0.7100180842302537,42.23226315929069,8,7,On Time
A01247,571,1.5175574021168943,19.291570668283743,9,4,Late 30-60
A01248,606,0.6097414932890649,41.78800064761714,5,7,On Time
A01249,698,1.5759877096470005,13.197522940937882,12,7,Late 30-60
A01250,642,0.985707431580168,55.251441530234935,4,10,Late>60
A01251,599,1.1987714839298995,35.963867751684255,14,8,On Time
A01252,527,0.7493902714505836,41.82974299536629,11,10,Late 30-60
A01253,692,1.4417735266013159,62.1908221448097,8,8,Late 30-60
A01254,759,1.0063514431714604,15.420515702936887,4,6,On Time
A01255,715,1.0750625090740347,24.3457383500585,11,9,On Time
A01256,517,1.4782893874312044,19.363395626714848,14,6,Late 30-60
A01257,519,0.768292491833826,56.71842682899019,11,5,On Time
A01258,686,1.7780133403583656,27.3978992667702,11,8,Late 30-60
A01259,656,1.6089296083643312,26.788011999449786,18,7,On Time
A01260,648,1.366595004707244,55.85965804175874,14,0,On Time
A01261,652,0.6924996006236731,41.77436684169006,9,7,On Time
A01262,630,1.5306645416003688,43.19007425565623,2,1,On Time
A01263,694,0.527149058134289,9.550454425935625,11,8,On Time
A01264,790,1.706593702300916,46.48935139717301,11,5,On Time
A01265,586,0.9556965452091379,54.05723854709271,17,4,On Time
A01266,725,0.6758173257955193,34.06376669843069,7,6,On Time
A01267,688,0.7467334310842952,28.906149228212076,10,10,Late>60
A01268,501,1.944701597762601,56.56346745143838,6,3,Late 30-60
A01269,614,1.6607456267762462,68.12455492256133,18,8,On Time
A01270,681,0.8568079600046004,38.57480149711988,14,9,Late>60
A01271,896,1.9451993651944168,34.900940868529894,19,7,On Time
A01272,607,0.7101765059938153,17.310606149918495,13,0,On Time
A01273,618,1.600290817852162,48.249409250845716,9,0,On Time
A01274,721,1.4851094402785203,26.793360191898607,15,2,On Time
A01275,668,1.7322151585783652,43.165889302001375,17,7,On Time
A01276,553,1.072548081009809,28.78183281936419,14,7,Late<30
A01277,506,1.1027531874661647,44.82747115378173,16,1,On Time
A01278,493,1.4368505276641848,50.53141173624083,16,0,On Time
A01279,765,1.0973086354478325,11.960093610919072,11,3,On Time
A01280,576,0.5620263390533178,22.192826548271498,0,1,On Time
A01281,900,1.5945620477176108,14.051497184144393,13,4,On Time
A01282,627,1.4614190945826908,61.961909449592724,16,6,On Time
A01283,757,1.1355692191339717,32.56697970222071,20,9,Late 30-60
A01284,563,0.9542443413201792,17.319060645829207,4,10,Late<30
A01285,698,0.9810887574910525,40.722977313063296,3,9,On Time
A01286,821,1.611542935567695,34.82506416778052,1,4,On Time
A01287,645,1.593741318469314,70.94955808109168,19,0,Late<30
A01288,571,1.7283776305118752,47.618525965439765,4,9,On Time
A01289,642,1.6432706423541634,36.493860287819665,2,4,On Time
A01290,658,1.6369163031590976,9.431025979914024,17,5,On Time
A01291,581,0.8776598510831475,48.340787379353316,12,8,On Time
A01292,845,0.6524188318981458,14.15428461772081,12,0,On Time
A01293,681,1.6426283990540258,36.279161450911666,11,2,On Time
A01294,808,0.6479270294836293,34.07163697040977,3,10,On Time
A01295,787,1.9731671079424697,53.24255126116074,6,4,On Time
A01296,850,1.8126339011750103,33.28175788167933,5,0,On Time
A01297,554,1.3001924028817808,41.31571209636883,7,6,On Time
A01298,744,1.028275347653242,50.174378034348955,4,0,On Time
A01299,629,1.2902645539211435,57.02272569452479,5,9,Late 30-60
A01300,665,1.6014527496550561,7.380052636325517,4,9,On Time
A01301,571,1.6344949678409217,36.931472117796986,18,2,On Time
A01302,900,0.6104989979748765,90.06557023716239,8,10,On Time
A01303,606,1.7072811423422258,44.265531200385475,17,0,Late<30
A01304,745,1.4622456225577332,22.36854175981302,7,8,Late>60
A01305,551,0.5608694208578042,45.67824981805719,0,6,On Time
A01306,654,0.9697418087206854,18.57694400894988,13,9,On Time
A01307,786,1.265962053041474,56.68340313036621,8,8,On Time
A01308,714,0.7826772383082125,26.327564616973152,6,8,On Time
A01309,585,0.7328607933118321,25.395296416193446,9,10,Late<30
A01310,608,0.5214217468959932,37.21979815895955,16,10,On Time
A01311,696,1.8673259501768877,50.8867113829785,10,8,On Time
A01312,678,0.5841619325452809,35.5812362563128,16,9,On Time
A01313,548,1.0490171321960435,60.010770521593074,13,4,On Time
A01314,641,0.8086574559072349,16.67093984536239,13,6,On Time
A01315,665,1.6115496533110418,64.08754395280116,7,5,On Time
A01316,736,1.5607769862223015,10.752251187186511,17,5,Late<30
A01317,781,1.7093336179429717,23.369254000424185,18,2,On Time
A01318,747,1.4252124518674771,6.443140008785862,17,9,On Time
A01319,713,1.3874797405000026,60.73815745104412,16,5,On Time
A01320,716,1.1106660732078266,21.712354944076353,17,9,Late 30-60
A01321,727,1.4545380501633023,65.74416970982445,13,5,On Time
A01322,775,0.6728083774501296,61.40379672823705,7,4,Late 30-60
A01323,849,1.526769273803277,46.74800377522114,17,3,On Time
A01324,582,0.655846636794632,15.075360984146826,8,9,On Time
A01325,635,1.7926098537989994,11.472794815328498,0,4,Late>60
A01326,781,1.258524208740583,20.680463586239277,5,6,On Time
A01327,580,1.2955353568034609,22.8298213418947,5,3,On Time
A01328,550,1.3772864033078538,49.697429957738194,5,8,On Time
A01329,615,1.6640787484682855,72.7336066220013,6,3,On Time
A01330,687,1.217705931308251,6.4340613736297065,16,8,On Time
A01331,632,1.141382110470983,9.923879208830206,8,9,On Time
A01332,716,0.9325001851593533,69.87690363663755,10,8,On Time
A01333,651,0.692059026076387,38.69258597749991,20,6,On Time
A01334,645,0.7855138116140497,62.60108321332838,17,6,Late<30
A01335,513,0.5007917655287486,29.33312990420977,12,9,On Time
A01336,739,1.804132471678501,11.448014008241095,13,0,On Time
A01337,741,1.6474375923483229,23.770929848855065,4,1,On Time
A01338,661,0.8280236432284346,3.032940502472616,6,2,On Time
A01339,694,0.5035851358932579,23.25332701245554,2,2,Late<30
A01340,694,1.2381744572930589,68.84922418837168,11,2,On Time
A01341,785,1.118859798972606,33.18343077967725,6,8,On Time
A01342,702,1.6640099320130881,41.856934330277035,6,10,Late 30-60
A01343,546,1.1043432600462768,29.672439760880252,10,1,On Time
A01344,870,1.7961692112856376,10.550757327266687,9,0,Late>60
A01345,808,0.6437573435978793,64.30366524019394,1,0,On Time
A01346,684,1.048787129378822,59.6102294518981,11,5,On Time
A01347,695,1.900911348003096,38.91746642272656,8,6,Late>60
A01348,708,0.5175944334903182,17.25954369791439,5,1,On Time
A01349,602,1.086184136010387,20.115970184618988,13,1,On Time
A01350,791,0.8895548900997963,35.74698586152534,7,7,On Time
A01351,781,1.2977910836646172,76.10548987148906,15,6,On Time
A01352,671,0.918150200417942,29.013903424653776,20,3,On Time
A01353,747,1.8048620681922085,14.617863568744665,15,6,On Time
A01354,784,1.9057073792799113,81.00757363756071,0,3,On Time
A01355,702,1.7737014456109108,11.416251846935847,9,4,On Time
A01356,576,1.097851767841924,31.29507740408674,18,10,On Time
A01357,748,1.9849006483042981,23.520426425836362,6,10,Late 30-60
A01358,685,1.6025544749362874,17.1541333621641,5,7,Late<30
A01359,570,1.0334134049429284,29.746054475865247,3,10,Late<30
A01360,783,0.6405392317981926,22.048262227951703,8,10,On Time
A01361,703,1.5005696245725932,40.88204155308279,3,3,Late<30
A01362,657,1.5928511663477525,13.730084113677249,10,10,Late<30
A01363,887,0.6836886993326915,26.30249061076999,2,6,On Time
A01364,625,1.3246045276943867,58.85527390375391,11,1,On Time
A01365,585,1.9806319760807305,23.205749894391655,2,1,On Time
A01366,695,0.9893631537487053,37.1128235684145,6,8,On Time
A01367,664,0.9528425336492957,32.66065497776262,20,9,On Time
A01368,624,1.8549532491394465,15.897314118234423,2,7,On Time
A01369,820,0.6761240669975834,20.737876319881227,3,2,Late<30
A01370,567,1.9002912550628506,16.680201576390523,4,6,Late 30-60
A01371,710,1.669230590410234,53.598049654073876,17,0,On Time
A01372,688,1.0862606133993797,41.1283370843814,3,3,On Time
A01373,678,0.6253214305282275,41.69184169648119,4,3,On Time
A01374,795,0.5287618118806767,44.70549519952457,18,7,On Time
A01375,885,1.0637467946566712,29.926191448032807,3,3,On Time
A01376,680,1.5580303767152668,42.94850457139757,11,10,On Time
A01377,768,1.2312938202033532,23.283428923511913,13,8,Late 30-60
A01378,684,1.607977839215885,38.17557277789382,11,9,On Time
A01379,687,1.5058562730891643,60.99860285422375,12,6,On Time
A01380,725,1.3593607840525497,16.395059892852416,4,9,On Time
A01381,696,1.9512486210872817,14.414325167840847,0,10,On Time
A01382,588,1.5925766515302051,16.626223482084452,18,4,On Time
A01383,813,1.8719201737721631,14.540837674379073,13,7,On Time
A01384,724,0.8632408464800426,45.91627205609208,8,3,On Time
A01385,675,1.5704594401658016,18.06906099387871,8,9,On Time
A01386,617,1.3967042951227389,37.041749623076335,13,10,Late>60
A01387,709,1.8864441452582796,51.366685820176215,19,5,Late<30
A01388,655,1.26567952643656,35.36303027841805,0,4,On Time
A01389,698,0.9194620685437275,30.459310611790404,14,9,On Time
A01390,661,1.0772584405678127,12.375963033468839,20,2,Late<30
A01391,596,0.8282447081393918,47.38697871912183,10,7,Late<30
A01392,841,0.8299594990822801,45.00535446748529,17,5,On Time
A01393,585,1.2056323790399914,13.700731402027028,19,3,Late 30-60
A01394,601,1.8388532529394568,24.329103219214744,8,0,On Time
A01395,747,0.7878040142918841,13.06002786898956,4,9,On Time
A01396,710,0.9318050181861733,16.780320600051827,14,0,Late 30-60
A01397,746,1.7794821920773078,52.447220239760625,14,2,On Time
A01398,730,1.008884416340773,20.27551130072858,1,7,On Time
A01399,604,1.9436201029845712,58.531748984541665,0,7,Late<30
A01400,746,0.9033804146953118,11.042170667814084,1,1,On Time
A01401,615,1.1632151325478666,34.85813546417658,0,10,On Time
A01402,785,0.6434149087891112,25.814804342439135,18,0,Late<30
A01403,580,1.9882636929479025,36.20588702762396,14,4,On Time
A01404,600,1.835213067313429,59.53232612854282,11,0,On Time
A01405,603,1.7263433793141871,9.89839545510478,6,7,On Time
A01406,711,0.7360137058414109,45.059888293929156,12,8,Late 30-60
A01407,674,1.9540370867718704,11.16767779614704,0,1,On Time
A01408,691,1.8937269285198866,26.84511192402774,9,10,On Time
A01409,668,1.153507162996279,39.29008939183195,18,3,On Time
A01410,674,1.52245554455211,27.37707785599945,4,5,On Time
A01411,631,1.9886876415380703,1.9767453193910849,5,6,On Time
A01412,528,1.1146178292493727,75.41547732864869,4,4,Late 30-60
A01413,540,0.6695685335811244,29.925569976096945,16,0,On Time
A01414,599,1.8016685522284952,67.63007446157785,6,6,On Time
A01415,647,1.214727677663745,46.592504004259105,2,6,Late<30
A01416,826,1.9804541825889028,3.3491435283465867,19,4,On Time
A01417,578,1.3263392906072113,47.59606273846646,3,1,Late<30
A01418,570,0.5442164053838036,8.547521960868906,7,1,On Time
A01419,497,1.2375904454065703,57.89380705802382,20,8,Late 30-60
A01420,730,1.5770931939934407,5.678027436455209,12,8,Late 30-60
