applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,total_credit_limit,monthly_expenses,estimated_debt,DTI,approved,approved_amount,interest_rate
A00913,67825.38689716667,749.3604835848007,2094.198168002809,41174.22443171294,19.0,ON,Full-time,407.0,719.0,7.791462346528154,,0.0,Late<30,71845.67654828129,7481.2027939572945,167.93486507603234,38.083476056700064,1.0,15000.0,8.523852130252335
A00914,207115.34905437985,2882.0294822972164,9700.76618910001,48310.03040382872,76.0,BC,Full-time,335.0,686.0,35.79822839736042,19.0,2.0,On Time,157001.66026778182,9840.588574536365,1686.1143879092522,54.80427431312277,0.0,0.0,0.0
A00915,57088.172284242275,1287.7148134152565,6678.602222396805,9851.542928010052,46.0,ON,Full-time,1.0,900.0,34.86015676755975,15.0,8.0,On Time,74491.36370395178,4692.310280587233,779.0341849647209,49.655720791867,1.0,9851.542928010052,7.843469617193243
A00916,68837.97011453754,1622.6720854009532,7785.530255185421,30133.075555686453,86.0,BC,Part-time,184.0,769.0,52.0542183156416,16.0,10.0,On Time,89635.49957482686,1628.006253589769,1399.771759109891,68.44657571363628,0.0,0.0,0.0
A00917,81141.37274607013,1034.9380445090144,7761.3940369152215,21904.64330034333,77.0,BC,Part-time,560.0,476.0,56.774986585672316,9.0,6.0,On Time,65354.14177420673,2249.6158930703746,1113.144156764614,41.486429011687505,0.0,0.0,0.0
A00918,65729.5951255172,1538.0211091693375,5350.737497792146,17406.564726212182,89.0,ON,Full-time,437.0,702.0,36.52601300610538,11.0,6.0,Late<30,99879.6352978987,2571.9023347088146,1094.461457380833,57.59377344063712,0.0,0.0,0.0
A00919,47895.80459044448,655.1050489252004,7974.889777130172,28716.039120437727,40.0,BC,Full-time,21.0,789.0,32.9627955148723,8.0,4.0,On Time,25323.58651499218,6360.808648218474,250.42086119905943,44.27127842650137,0.0,0.0,0.0
A00920,65975.91277556078,1157.149349769119,5958.075323899697,39336.77156795396,47.0,ON,Part-time,211.0,534.0,54.881923323798034,12.0,2.0,On Time,35084.416315805436,7669.08592707222,577.6500738312727,53.01757774335062,0.0,0.0,0.0
A00921,102417.8072023988,939.6961335196809,3145.460976033576,2129.5863888152953,92.0,ON,Full-time,476.0,690.0,7.549095482691552,1.0,9.0,On Time,124717.34000294493,3493.542208616237,282.4509324088614,15.068098324560264,1.0,2129.5863888152953,4.306717366649722
A00922,35837.2219057647,324.8531209036581,5611.101087684007,48500.60551574315,96.0,ON,Full-time,465.0,626.0,65.1265522278142,5.0,3.0,On Time,47049.05161031073,7317.194682007178,919.2427550904083,90.37912755281468,0.0,0.0,0.0
A00923,63990.17513702587,1301.5315935878098,5335.085861345135,40684.197699579825,87.0,ON,Full-time,233.0,594.0,37.11578119019,20.0,3.0,Late 30-60,58380.42668450183,879.99238002331,650.0505427835698,59.486158190368855,0.0,0.0,0.0
A00924,42190.04587793847,664.1275600279553,8234.530537593206,37806.53147863334,63.0,ON,Part-time,171.0,813.0,41.38338821262858,20.0,10.0,On Time,56007.84704914768,8971.235163127378,695.3383432165207,70.92654570183626,0.0,0.0,0.0
A00925,108827.93266017681,1371.762261634773,9817.272173816591,38258.98172684467,88.0,ON,Unemployed,-5.0,613.0,30.682541091692617,2.0,5.0,On Time,138664.61760906535,676.9549996675318,1276.3748483261973,41.85587066459461,1.0,10000.0,10.119604535576407
A00926,27956.542994971405,321.692909765482,4110.425654209305,20063.974771313977,35.0,ON,Full-time,243.0,614.0,22.80246837023855,16.0,5.0,On Time,28622.77067882952,8023.529998989438,195.80094692178045,48.04942156237413,0.0,0.0,0.0
A00927,45276.3036495784,882.8528251337701,7633.906784413597,37829.406991395874,97.0,ON,,420.0,589.0,17.338730872986833,13.0,10.0,On Time,66903.07135775464,7102.623507806656,348.0043046545024,62.70139076299381,0.0,0.0,0.0
A00928,72301.91810000765,602.9998575539582,997.6300403813354,,57.0,BC,Full-time,378.0,571.0,72.15688716418825,10.0,6.0,On Time,140042.00631357453,6453.633010736052,3031.4985743445404,70.25623800502296,0.0,0.0,0.0
A00929,130975.03540788441,2850.652368740026,7768.313694482886,45036.63464916486,58.0,ON,Full-time,472.0,625.0,28.48075598193354,5.0,7.0,On Time,161911.868124868,608.0621764318217,1383.4117219930106,51.17155139815386,0.0,0.0,0.0
A00930,57937.77503896272,,3714.1691199323213,9683.896782017013,46.0,BC,Full-time,340.0,620.0,75.22853438090043,4.0,8.0,Late 30-60,97281.93560960083,5193.1657543090405,2195.513231294219,63.075339477143544,0.0,0.0,0.0
A00931,,522.7736235659878,393.90162889686667,15325.023786542422,20.0,ON,Full-time,122.0,561.0,22.337106473736164,8.0,7.0,On Time,39527.03534896882,1226.7264709509818,264.8758791543149,32.999533883643814,1.0,9355.633768250736,11.087383695970315
A00932,153365.39177241665,2265.299866133653,3632.4617856217724,28015.53959225473,100.0,BC,Part-time,433.0,677.0,24.29797665233568,9.0,8.0,On Time,251967.97281295873,4394.1907323774185,1836.6935761636867,,1.0,15000.0,8.313470671221038
A00933,29027.329153076582,476.46364678372515,6106.427509216448,16641.340758476355,45.0,ON,Full-time,645.0,427.0,49.13576495703541,11.0,8.0,On Time,42767.674672619374,1696.6167800333808,630.4267231418345,66.39800379331633,0.0,0.0,0.0
A00934,20000.0,284.9983719379806,1192.5016768146656,21787.625019468396,39.0,ON,Part-time,13.0,690.0,21.068902375666827,12.0,2.0,Late<30,29190.933397849116,1546.1936479563587,184.50627780416258,,0.0,0.0,0.0
A00935,74608.31380030865,1020.532512414648,9240.344924302546,25128.71178053114,25.0,ON,Part-time,69.0,777.0,47.30590301099289,9.0,6.0,On Time,137245.9482718731,5722.653731814181,1947.7630552802927,59.86716597412997,0.0,0.0,0.0
A00936,46582.15877149324,1136.539468375408,776.7241327283858,42961.314091861925,79.0,ON,Full-time,410.0,626.0,3.47221195995384,0.0,2.0,Late 30-60,39596.01732407794,2838.117882904101,41.24572947576086,63.54255841272484,0.0,0.0,0.0
A00937,35932.00176374189,683.6540519981592,9300.067198331662,26636.42042682595,70.0,ON,Full-time,590.0,715.0,32.675399737217376,6.0,4.0,On Time,37824.726267614904,7707.5724768468435,370.7814152235429,61.90119077296151,0.0,0.0,0.0
A00938,85321.19884523617,744.3321211175094,7071.3751793568645,18760.532582113465,66.0,BC,Part-time,317.0,654.0,19.951326016409755,12.0,10.0,On Time,53291.72194842171,2527.62251729611,318.97215557064624,22.870568292428803,1.0,10000.0,7.62055729986585
A00939,67636.31736422892,1048.5612158016584,3297.121754142036,13139.072037720673,37.0,,Part-time,436.0,900.0,8.968645631753215,18.0,9.0,Late<30,107486.28047201791,3357.9986030685936,289.2019079486293,30.727905108527683,1.0,13139.072037720673,6.603521246474278
A00940,202746.79488863077,1034.916659871969,3907.5034770909324,21025.12296081766,91.0,ON,Full-time,591.0,777.0,,19.0,8.0,Late<30,,5917.370897262415,646.4664307625297,61.43892179970268,0.0,0.0,0.0
A00941,31566.376575336064,421.65112981453143,7408.093647327441,26271.069116304127,30.0,ON,Full-time,145.0,593.0,61.67535061352459,19.0,10.0,On Time,34999.2280914623,83.26734190114871,647.5768991230968,70.60779109673196,0.0,0.0,0.0
A00942,92617.06252041827,917.7677025980147,6014.7110088120735,37559.62800295858,89.0,ON,Part-time,226.0,809.0,10.306039782197821,19.0,7.0,On Time,95880.90889276424,8415.806585992372,296.445738420634,30.331373732670187,1.0,25000.0,5.702791156518757
A00943,82875.9830269105,1738.1645828601443,6716.429214549452,6931.390032444595,20.0,BC,Full-time,381.0,900.0,34.73726610704346,14.0,2.0,On Time,123317.62155336826,916.3829987329864,1285.1151106761095,46.786361160294966,1.0,6931.390032444595,8.810779842774593
A00944,56977.51914813663,1050.2987381207006,3891.6461651348,11858.850223718393,35.0,,Full-time,179.0,658.0,18.143988332678877,19.0,5.0,Late<30,34949.19496462969,269.28389219641133,190.23533570242813,33.61956654626059,0.0,0.0,0.0
A00945,150741.01307062342,2688.9998621987793,4878.13481807599,19603.04677756499,93.0,ON,Unemployed,535.0,728.0,25.875328094034007,13.0,4.0,On Time,141811.54419458297,7731.41869978001,1100.8260700669312,34.85117086383042,1.0,15000.0,8.866250883074827
A00946,35064.959880961156,323.5189975612377,9898.674840378933,18659.521850856214,94.0,ON,Part-time,,781.0,21.657625349262258,5.0,10.0,Late>60,36794.33557327667,7997.4674945484685,239.06338044631767,38.409901075380105,0.0,0.0,0.0
A00947,27923.877175085625,298.0869280048999,2139.228704997177,20195.656292655374,,ON,Part-time,390.0,568.0,29.392201940070983,0.0,9.0,On Time,35683.51568074404,,314.6451296460355,52.36816100242111,0.0,0.0,0.0
A00948,42363.65012122806,792.588164416136,4178.561865221314,39882.5419673759,39.0,ON,Full-time,269.0,496.0,13.898678685353588,7.0,3.0,,51465.64256881182,,214.59132881975134,62.42112979267379,0.0,0.0,
A00949,58524.86536123515,690.4215836808437,2918.231875739673,16883.565745146483,96.0,ON,Full-time,93.0,695.0,23.287539038457297,3.0,10.0,Late<30,47581.92315023357,9172.659046490968,332.4197678657818,31.35791902046492,0.0,0.0,0.0
A00950,67620.72004860581,1131.599029530825,7651.115104398498,25593.010839730567,97.0,ON,Part-time,462.0,597.0,6.227670464730593,12.0,5.0,Late>60,88663.05816059264,2244.816900893861,165.64929258582407,36.64625835082883,0.0,0.0,0.0
A00951,53070.7904967992,924.2116175534709,7640.126256657207,31571.444610036928,69.0,ON,Part-time,284.0,658.0,50.36681953113076,2.0,7.0,Late 30-60,100240.27023079585,4492.818031161474,1514.635080139882,76.56166424425902,0.0,0.0,0.0
A00952,71398.1828880872,932.3498277515979,2924.4546099739587,12376.74895899665,28.0,BC,Full-time,21.0,782.0,21.34920524244394,1.0,7.0,On Time,38600.13066227399,4048.7318894995883,247.22463356821223,26.0658218574659,1.0,12376.74895899665,3.0
,32023.660138532807,773.0645819527048,813.9031663298291,36216.07397022941,73.0,BC,Unemployed,1.0,736.0,37.55260411100911,10.0,2.0,Late>60,48690.6897663125,1683.8399300110718,548.5386590058887,90.23648576014914,0.0,0.0,0.0
A00954,123239.18037366487,2757.4029367913395,114.32676672204045,27808.454667175767,54.0,ON,Full-time,102.0,735.0,33.28131320776049,5.0,5.0,On Time,177102.53292458702,2653.3760409395645,1768.2614604452683,52.19039614837212,0.0,0.0,0.0
A00955,57464.60148165611,1170.7201079642148,4274.505332424855,22892.276988537524,69.0,ON,Full-time,35.0,926.0,8.074267451699441,12.0,0.0,On Time,108415.040567938,4090.4588462490133,,44.27282131167654,0.0,0.0,0.0
A00956,104678.38366429886,1008.3910617269272,4103.375943357709,40679.41731017738,92.0,ON,Full-time,273.0,615.0,37.173904450380974,1.0,0.0,Late 30-60,153669.68973376934,1015.8545259053309,1713.7507089248493,45.19585593832646,0.0,0.0,0.0
A00957,71065.88426841506,717.9194300637827,,12931.267700073919,35.0,ON,Part-time,50.0,609.0,17.794992777657427,13.0,10.0,On Time,102140.4419709181,7567.534946528416,,27.880618210281366,1.0,10000.0,9.547564048191585
A00958,75235.35980351403,1244.8710293727806,4698.020756976796,,79.0,ON,Part-time,142.0,970.0,8.330606204015426,10.0,0.0,On Time,124492.5886261661,6088.527367783223,311.1296193489239,46.00394282248189,0.0,0.0,0.0
A00959,79609.09627507467,876.6465437662035,2564.1836957542064,28491.388032968483,93.0,ON,Part-time,482.0,900.0,50.785541262237984,7.0,10.0,Late>60,71784.23248147042,9227.977817459638,1093.68033019974,42.58410629649894,1.0,7960.909627507467,11.645367759427664
A00960,13199.244446569692,1845.2667650955527,8912.294410314675,30849.56908960325,31.0,ON,Full-time,16.0,787.0,42.66129795645407,9.0,8.0,On Time,104374.79044731484,312.10692085482884,1335.8292103246063,65.79666428685371,0.0,0.0,0.0
A00961,82566.67105297388,906.1970590778081,4910.679496535785,43877.889244278194,83.0,ON,Part-time,-2.0,651.0,19.336056398500595,14.0,9.0,Late 30-60,105613.64333846238,6504.6990632163715,612.6454092130905,41.20566968916876,0.0,0.0,0.0
A00962,116375.37827602174,1915.2823814587398,5991.756352105778,41061.551704617465,98.0,ON,Full-time,277.0,,42.559172464821806,12.0,8.0,On Time,134728.79487642288,7852.182431221511,1720.1838051369843,50.18909817356567,0.0,0.0,0.0
A00963,66056.16109449566,951.3419955978054,956.6871042821268,30476.541372273117,92.0,ON,Full-time,437.0,900.0,34.84108312006639,6.0,9.0,On Time,40904.00624630119,5104.354480403654,427.54196447132847,41.6587369881853,0.0,0.0,0.0
A00964,85348.81795947728,1620.7547378364343,3829.1640732977407,37906.19748856053,66.0,BC,Part-time,435.0,725.0,24.500502807247187,6.0,4.0,On Time,80137.69967808021,9658.119533413525,589.0241807787409,47.05815391413285,1.0,15000.0,10.204989677798915
A00965,57247.09357371244,600.1751026827491,9442.236744737867,22232.655021411945,88.0,BC,Full-time,383.0,723.0,35.303812956448446,20.0,6.0,On Time,52665.755856441654,383.290863007566,557.7905981897385,38.25407169357889,1.0,15000.0,10.570029613487243
A00966,123014.63459507862,1907.3755908905578,5895.053841754254,27821.509921487566,65.0,BC,Full-time,131.0,620.0,31.82671782226883,3.0,3.0,Late 30-60,195147.5175735376,5243.1503572034835,1863.2714926587687,44.92433665005443,1.0,10000.0,11.731299426190212
A00967,42693.580527077575,551.2488617147343,3445.018551424617,4041.4366987170456,28.0,BC,Full-time,262.0,748.0,62.98217805324384,3.0,1.0,Late>60,80305.95053307086,3129.1367437016206,1517.3531025626585,61.55056675605002,0.0,0.0,0.0
A00968,147335.88871420958,3407.760070033375,6256.671806315931,,75.0,ON,Full-time,393.0,659.0,56.26166049948927,17.0,10.0,On Time,124672.80523677207,9735.464236699043,2104.2897125250647,46.21392089764163,1.0,5403.0379820022945,8.176303565847707
A00969,58683.91951015437,528.7281403208655,9104.110895781161,41641.84480513027,98.0,BC,,207.0,574.0,27.527030643437055,15.0,5.0,On Time,35910.79759022105,9569.881065933587,296.5552877088841,42.421272256527246,1.0,8069.038932646226,11.497700535350228
A00970,29278.608672806116,689.866234450033,2739.9060047259004,3923.9111284423366,31.0,ON,Full-time,225.0,646.0,24.279096495206943,19.0,1.0,On Time,58555.326871324454,969.0431327022264,426.5011294251811,50.57964515402803,0.0,0.0,0.0
A00971,63834.699925197565,1418.1880139429666,5051.167184706744,9300.557155997756,79.0,ON,Full-time,464.0,720.0,22.252296756465302,12.0,6.0,On Time,98101.67721630554,3931.5932736913915,654.8962901172606,44.216096038606956,0.0,0.0,0.0
A00972,42594.234011870896,566.198562284927,9586.906539117554,39995.800288571634,76.0,ON,Full-time,357.0,833.0,28.67794667854505,1.0,3.0,Late<30,77934.93705804208,2206.5700490150775,670.5041908038886,68.64525638095233,0.0,0.0,0.0
A00973,91155.46865246799,1958.7648976056457,1723.9614329845265,1056.151580784558,86.0,ON,Part-time,143.0,522.0,60.78737638477632,14.0,3.0,On Time,65250.82769999552,8299.397211610683,1189.927986845345,41.86751463919005,1.0,1056.151580784558,11.027271436829446
A00974,43203.984784004926,382.50904296553887,7196.639255967116,14837.812113447351,47.0,BC,Full-time,353.0,556.0,43.59540591674287,6.0,1.0,Late<30,73496.54778793082,9117.626423398764,961.2335502882402,,1.0,5940.547907800677,7.208686530137253
A00975,47901.796283373675,1171.0915794208827,6144.810082029823,29617.894233504467,34.0,BC,Part-time,250.0,637.0,32.871125168736434,8.0,8.0,Late>60,82390.40073081534,8854.550223136932,812.4795525374954,71.94990205309851,0.0,0.0,0.0
A00976,23277.200345190584,398.27093586703256,6796.751311406349,30177.046641995534,81.0,ON,Part-time,375.0,586.0,16.220859688834942,18.0,2.0,Late<30,16927.957293137028,3569.729748946078,82.37580602116977,71.44973384745187,0.0,0.0,0.0
A00977,47755.37191292906,639.3497358392434,3512.1963066756966,39080.492503244204,65.0,ON,Part-time,244.0,680.0,21.739017819860944,7.0,5.0,Late<30,35439.560929506915,3021.88674436306,231.12637397237955,51.33389111408092,0.0,0.0,0.0
A00978,20000.0,287.52773753155907,3138.7937348376495,25790.38647011635,61.0,BC,Part-time,17.0,630.0,33.50337827144438,20.0,9.0,On Time,18863.536483654032,6762.803857599206,189.59765950471586,75.05021946838592,0.0,0.0,0.0
A00979,27120.59247549177,256.0208127856503,6842.096705883705,25960.691607017547,41.0,ON,Full-time,484.0,692.0,9.09355046025883,9.0,8.0,On Time,22379.40226944225,9310.512269117075,61.05246714228123,48.489826870653715,0.0,0.0,0.0
A00980,87571.18881949778,,2155.4328510454534,36540.218201494325,48.0,ON,Full-time,1.0,696.0,22.90664941834175,3.0,7.0,Late<30,171912.30226199832,617.3728025654713,1181.3804515846784,60.9970769999888,0.0,0.0,0.0
A00981,201532.35326540802,797.1615091360406,4196.547448590051,25432.598700047893,75.0,ON,Part-time,614.0,544.0,43.08370595391837,11.0,8.0,,92629.01587360875,574.6006252786207,,37.30819234123584,1.0,10000.0,11.86378407671641
A00982,74067.25278614037,1425.679963911777,1881.74646052918,30816.063241617227,48.0,BC,Part-time,565.0,659.0,8.834531872241463,7.0,6.0,On Time,121615.43806517696,4035.537922240081,322.32463912302404,43.29826852900475,1.0,9258.406598267546,8.294956166262212
A00983,36920.11961429667,580.0987202602897,83.04841123329743,44990.9293444975,85.0,ON,Full-time,165.0,600.0,20.332406712122605,0.0,8.0,On Time,63043.91774739721,4184.773127130859,384.5503729097053,75.22327655543297,0.0,0.0,0.0
A00984,58462.70578221587,1411.7927094507957,9700.573600380694,20671.099373006226,74.0,BC,Full-time,328.0,947.0,23.787726821992088,8.0,9.0,On Time,63076.0756936846,4928.584198961445,450.1309372813993,50.94646088742777,0.0,0.0,0.0
A00985,59766.38932186267,743.0951818864062,4317.0297865641905,19871.12847504189,42.0,BC,Part-time,447.0,612.0,53.84368191737614,6.0,8.0,On Time,91076.70563500756,4992.96815072195,1471.1715504881536,56.42771367346629,0.0,0.0,0.0
A00986,33550.85597220005,577.1232730124934,9693.496144198252,1173.9006013737942,95.0,ON,Part-time,91.0,996.0,31.069916117652102,8.0,4.0,On Time,22200.608487563142,4642.115865432327,206.93131304082664,29.302558650904476,0.0,0.0,0.0
A00987,126969.11550717281,2078.814981945532,1403.2351976782609,31057.886814540365,94.0,ON,Part-time,629.0,589.0,,6.0,6.0,On Time,139087.43860344772,7826.4907948043165,2644.8713927527997,,0.0,0.0,0.0
A00988,92844.4828782929,1861.325216158045,5873.667794574861,2458.8234629494673,26.0,ON,Full-time,251.0,677.0,52.7839621055906,1.0,,On Time,181136.42846790314,7647.9178125006165,2868.3295128575464,62.08342316948314,0.0,0.0,0.0
A00989,53611.44836145534,507.5308536515911,2009.740327912396,25703.2759966875,62.0,ON,Full-time,38.0,225.0,48.03500710947266,20.0,0.0,Late 30-60,40358.482855144866,7506.952393464845,581.5860032623242,41.63771418983636,1.0,14743.14829940022,10.731305708046971
A00990,60684.459296437475,701.7036370202173,7900.741269632747,40407.45566257911,98.0,ON,Full-time,435.0,828.0,35.05360968280809,19.0,6.0,On Time,65452.25260364061,3265.691686707709,688.3013146885731,51.45756231672836,0.0,0.0,0.0
A00991,66449.09228806169,791.3697279358662,7837.029887609752,27946.132455463492,52.0,ON,Full-time,361.0,676.0,23.98210600773355,15.0,8.0,,112018.70129380115,184.1411562063,805.9333107829735,43.98591935896784,0.0,0.0,0.0
A00992,21571.59249433168,445.14805883323487,1126.071490393118,14212.172095617123,53.0,ON,Unemployed,561.0,814.0,36.14404845203258,9.0,4.0,Late 30-60,32317.155183936193,8224.462560096808,350.4218468400137,67.97467932121455,0.0,0.0,0.0
A00993,52913.369037301985,607.744169277033,9120.64452876389,39522.25265101919,68.0,ON,Full-time,82.0,833.0,50.77914923006178,9.0,3.0,On Time,76580.34974719153,9271.504878265825,1166.6055023708889,67.12898396074823,0.0,0.0,0.0
A00994,42574.37715232523,761.7207204301551,1946.2964720322461,14216.133200044404,35.0,ON,Full-time,26.0,644.0,42.748756570287746,13.0,4.0,On Time,75777.54589928126,5741.129667394017,971.8187589426543,,0.0,0.0,0.0
A00995,36286.09884764129,432.55679951437014,6129.773415893604,36918.55726634904,20.0,ON,Full-time,588.0,662.0,19.171806864870838,8.0,3.0,Late 30-60,19726.602519544118,1204.8334399244243,113.45838408143229,54.68447545808615,0.0,0.0,
A00996,52023.449797503454,1180.607120562033,9856.33620087704,30902.66430432133,72.0,ON,Part-time,20.0,622.0,6.833930714916953,18.0,8.0,On Time,86189.67108936074,1579.4989555947136,176.7042721698516,52.692960518842405,0.0,0.0,0.0
A00997,147096.37503512806,3535.670874730241,8823.965347663638,9329.818540652059,62.0,BC,Full-time,217.0,557.0,,18.0,10.0,On Time,268277.83420663694,8567.708949508064,2633.1655055671645,52.60821092275276,0.0,0.0,0.0
A00998,82489.09903088758,1400.2427978712296,9565.63928561169,45351.559867365104,99.0,ON,Part-time,44.0,900.0,31.999632206605245,20.0,9.0,On Time,43245.876629378756,6629.249395940139,415.1556439777036,46.2016718599,0.0,0.0,0.0
A00999,44999.673137213606,639.2270200226044,3425.987712181194,10831.54046490259,67.0,ON,Part-time,406.0,910.0,42.54675124681473,1.0,7.0,On Time,60229.56171206839,2460.5863802101867,768.771653960415,46.21219934587467,0.0,0.0,0.0
A01000,79721.24494525016,975.3333281022564,1055.7564221946336,49489.766632892824,20.0,ON,Full-time,478.0,589.0,38.70499915679989,19.0,4.0,On Time,,1864.9686112294462,946.8653725799138,51.282064679376624,0.0,,0.0
A01001,120532.86318927706,1104.4446373440126,1883.468732894501,1358.2139440920978,90.0,BC,Full-time,563.0,573.0,39.36420838736764,18.0,10.0,On Time,69444.29354944831,2920.9138354057372,820.0858927782041,19.565886644794972,1.0,1358.2139440920978,11.22048849556056
A01002,95065.0660048596,1217.6251744742424,5004.948950766138,13910.685480002248,88.0,ON,Part-time,336.0,617.0,57.74940433625856,10.0,4.0,On Time,107102.4118070077,3079.888675153861,1855.5301454494079,44.06004473793083,1.0,9506.50660048596,11.805584096010506
A01003,61686.179209768336,1186.673252867227,7932.296782733221,10793.154566435744,,BC,Part-time,147.0,649.0,52.86617617289197,5.0,4.0,Late<30,90434.7276621162,8173.914033686112,1434.2814734198823,57.28510472207423,0.0,0.0,0.0
A01004,43327.014510443136,746.392263017898,1501.5364418387521,1685.6770983526687,19.0,BC,Full-time,410.0,804.0,36.89396809027097,16.0,6.0,Late<30,81390.68268197453,8971.709968063311,900.8475749142415,47.023137967842075,0.0,0.0,0.0
A01005,84890.00654287841,2043.0778926909074,6597.315322607571,36886.02710721846,87.0,ON,Full-time,513.0,861.0,47.53456284786306,4.0,9.0,On Time,121460.25885949974,,1732.0680924823819,69.00779487051716,0.0,0.0,0.0
A01006,11213.577543996242,1088.8666475109856,3235.7760403951183,34977.86430288022,27.0,ON,Part-time,571.0,471.0,26.62217978654486,10.0,6.0,On Time,130121.68369684415,1919.4588699739045,1039.2368572515923,52.30882448302035,0.0,0.0,0.0
A01007,93675.93547619252,1863.9377570557706,3412.020723921535,39825.19725339159,32.0,ON,Full-time,384.0,290.0,38.71326438425087,3.0,2.0,On Time,63920.45466058136,5529.7700259551975,742.3708382509819,48.69209357027916,1.0,25000.0,7.354903393760956
A01008,82255.5300354456,1356.2877828281569,6619.177301579263,13578.228776763697,45.0,ON,Full-time,481.0,847.0,51.244977014431704,0.0,0.0,On Time,67102.56034516716,5675.019623625064,1031.6007487492823,40.77880809242845,0.0,0.0,0.0
A01009,101192.13927391298,1707.74589112091,4669.994195332202,22772.423187065528,27.0,ON,Part-time,100.0,618.0,41.88858142541065,15.0,7.0,On Time,197875.0856150832,2268.8035830860445,2486.6119907542547,,0.0,0.0,0.0
A01010,45815.71319942784,586.2687966631588,8120.3329302599395,33296.56255945582,,ON,Full-time,113.0,588.0,3.168860095867941,3.0,10.0,Late<30,83893.19987635921,8180.897684632981,79.7537440208604,43.60738186623237,0.0,0.0,0.0
A01011,115693.18774237121,1841.3549918317449,1559.1850966282705,22548.656690519038,97.0,BC,Part-time,261.0,732.0,30.832934932798466,14.0,9.0,On Time,98667.82792790323,9200.602477254957,912.6656155384786,35.581838914058274,1.0,15000.0,7.938010233673634
A01012,205653.8518958155,1069.3486252357638,7899.482697670384,35168.962745577875,21.0,ON,Full-time,421.0,616.0,82.57049644301027,2.0,3.0,On Time,94607.80713790828,813.7289087528499,2343.544080828497,81.12284384939788,0.0,0.0,0.0
A01013,168996.01881374806,3398.629705115854,642.3524805742087,32064.697013581666,,ON,Full-time,53.0,829.0,6.496808929807243,11.0,3.0,On Time,176423.24813102788,7594.297806185781,343.8564401649783,33.40500271220995,1.0,25000.0,8.986526110758986
A01014,42421.30922172918,1018.5639147110968,1940.53880245605,6617.742348086647,91.0,ON,Part-time,187.0,729.0,41.07201907688421,20.0,10.0,On Time,51028.497970305216,5015.04245992554,628.7530326303369,52.21477370637716,0.0,0.0,0.0
A01015,142626.11453575722,1971.3811918193358,6561.497145031654,39271.11293277144,48.0,ON,Full-time,538.0,604.0,35.83208121748241,14.0,8.0,On Time,255488.61550853009,1956.20129897779,2746.4066463131358,49.60596097263077,0.0,0.0,0.0
A01016,66102.07331794672,597.3429187864343,8549.256565110712,36313.141595533394,37.0,BC,Part-time,601.0,709.0,,10.0,6.0,On Time,105999.2300029009,4292.4583857297785,1486.8525043679351,57.6125288371324,0.0,0.0,0.0
A01017,43230.044117581885,717.8313704920739,2526.7962773934905,33135.88499325286,85.0,ON,Full-time,189.0,687.0,60.337173453157874,2.0,10.0,On Time,37076.84575279439,5061.563718063839,671.1336219847005,66.14959362408325,0.0,0.0,0.0
A01018,47007.24806601,818.2875489281872,3271.9160582891295,8599.586707279115,68.0,BC,Full-time,603.0,487.0,17.167737477245705,18.0,6.0,On Time,45784.571307131366,5859.258963346208,235.80525021272024,33.49475974896783,0.0,0.0,0.0
A01019,51012.518680208465,568.3139350204278,5371.207482867399,14131.825990972819,66.0,ON,Full-time,57.0,581.0,42.602044601246384,10.0,10.0,On Time,47674.549705156845,337.57238505514596,609.3099878650289,37.67495690980682,0.0,0.0,0.0
A01020,74019.43502680142,1554.9813004639025,2115.728064893023,20265.67454779242,21.0,BC,Part-time,502.0,614.0,14.709751774756134,7.0,7.0,On Time,123686.04421225323,,545.8173025091272,43.91444768676217,0.0,0.0,0.0
A01021,77762.74535619744,1924.5360688623502,8111.5626158750565,14716.551461165727,84.0,ON,Full-time,188.0,717.0,41.08431132229215,18.0,0.0,On Time,96047.30432042512,5086.480225594909,1183.8112057101841,54.779606385765476,0.0,0.0,0.0
A01022,44942.986465202695,1082.957225637392,7736.366450057608,12162.704243130442,45.0,BC,Full-time,547.0,736.0,27.451537461168712,1.0,8.0,On Time,86564.07772670564,6398.180354544436,712.895106751854,57.69265363856806,0.0,0.0,0.0
A01023,59149.45786096948,687.2240711337829,1452.917119657816,40462.52583792701,58.0,BC,Full-time,567.0,800.0,7.736729124355049,1.0,10.0,On Time,102034.63459314054,8498.735564143257,236.82429874490265,43.37333031944286,1.0,16266.100911766609,8.120197204719808
A01024,174754.1100302578,4005.83964928649,4638.297318166321,32273.380071649917,,BC,Part-time,578.0,609.0,37.5615159493419,11.0,0.0,Late>60,142737.69722613768,5655.405919155524,1608.4332872795717,45.200477431352,1.0,10000.0,9.61550387136602
A01025,142026.8758253323,2851.1744688507547,7748.277666546214,28708.134445962267,45.0,ON,Full-time,312.0,531.0,45.23395126475778,7.0,9.0,On Time,238450.93761511892,8955.268403050857,3235.8234273354255,58.706426280418746,0.0,0.0,0.0
A01026,74470.75930984522,1183.8946311964573,3373.2953110341477,12071.68283180944,29.0,ON,Part-time,168.0,595.0,36.42801210145639,5.0,10.0,On Time,93767.54954200052,7930.605256514,1024.7296288319717,41.42471115601233,0.0,0.0,0.0
