applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed
A01500,80520.20893734055,1038.3124139669335,6566.219494731291,7782.164565483912,25,ON,Full-time,295
A01501,88360.51960686095,1332.7517835587337,9188.520512589097,2555.9127562810318,80,ON,Full-time,234
A01502,45451.77450399852,742.6675414588925,4005.9537410527237,13448.42036327927,63,ON,Full-time,587
A01503,39771.28936776494,470.7500153386176,1923.4315647502142,23857.948221077306,34,ON,Full-time,444
A01504,59773.2055197483,1131.1697444220422,2707.2275819598335,21743.181808488134,82,BC,Unemployed,232
A01505,54990.05824740064,799.4447860175432,8540.00823496369,25963.05180594494,55,ON,Part-time,309
A01506,47733.36820234509,604.280024146509,5716.397232701479,1277.8979436815132,43,ON,Full-time,477
A01507,84812.11895111142,613.241877975668,4550.110323069573,29026.160187333357,27,BC,Full-time,513
A01508,96534.19764450913,1257.5240997187072,1496.3672150892671,10900.955326196003,73,ON,Full-time,335
A01509,62580.15181444861,1140.1518126416634,4497.273083237819,29721.53608666698,46,ON,Part-time,576
A01510,125337.457723098,1906.640490421375,2784.9200335738665,8325.964357451465,27,ON,Full-time,51
A01511,33831.76533465002,622.0207708084181,9431.631278533492,14674.555239769099,30,ON,Unemployed,545
A01512,54348.3900578613,731.2215477951066,8840.701094157313,11263.902620683806,36,ON,Part-time,300
A01513,41839.19420951713,333.77495547796127,839.02541828198,11317.060734834777,74,ON,Unemployed,242
A01514,23546.48170488248,151.8492453701487,5166.534892612429,25426.180863698257,92,ON,Full-time,355
A01515,57449.389528153944,613.0971115591003,2250.5834551467206,22646.149252382824,76,BC,Part-time,587
A01516,56338.09598683006,925.5801400592458,4107.770895242906,29772.391621671395,99,ON,Part-time,441
A01517,127608.83299823744,2268.198974470424,8768.479982514564,18791.925798807864,69,ON,Full-time,118
A01518,82076.40348691565,866.9781528492234,5275.145198885448,14434.441527440578,50,ON,Full-time,408
A01519,35878.969242062456,483.5870212515232,3342.1529337075985,3612.1420254598424,66,ON,Full-time,370
A01520,151303.991859664,1874.8557804127215,2078.8835410499705,29900.281165901848,26,ON,Full-time,72
A01521,110251.21876024401,1349.121077928934,8003.248594064892,16994.388935036204,48,ON,Part-time,448
A01522,80101.4192786702,770.8828745112357,6245.180153643471,21313.846621014112,44,ON,Part-time,470
A01523,53463.68677588126,440.47369716598774,4680.654604262312,12795.52922854803,42,ON,Full-time,155
A01524,37059.51384265634,337.9225374025028,2174.8435386297806,16883.75553719784,45,ON,Full-time,575
A01525,49706.77953637721,350.7772958307938,3342.463741571313,28334.754224893728,97,BC,Unemployed,309
A01526,103194.85847936335,943.1397759965776,9598.434267385186,5826.163700016479,93,ON,Full-time,35
A01527,153628.58044117686,980.7924733548584,5200.8993760583435,9478.804945577383,57,BC,Full-time,247
A01528,129524.03795056132,1994.3487501524248,4006.9928124325293,5409.732105562938,84,ON,Full-time,427
A01529,46890.73041230812,509.411893323384,5214.220423483239,23974.261210338467,69,ON,Unemployed,43
A01530,34207.19507917707,699.2530044289153,7789.885058996087,2799.3125522330574,91,ON,Part-time,452
A01531,64243.96853797439,583.0166050444059,3401.0893650286876,3367.317845688811,68,BC,Full-time,118
A01532,24730.196770050785,279.28635511954906,1787.0612093260884,9656.329270833692,63,BC,Full-time,348
A01533,70374.33085307805,807.0892024934385,5849.361183390478,15911.457246709326,51,BC,Full-time,387
A01534,55614.470482347424,354.4449787398416,6652.041034810672,12781.96921622801,37,BC,Full-time,69
A01535,47428.64969633488,876.8821859971081,7127.1800295854955,2299.673009453411,31,ON,Part-time,453
A01536,26974.532695628943,181.1767653449613,8819.875907661297,28767.255178257594,96,BC,Full-time,266
A01537,77404.48884308588,1545.0675900496144,3711.7412068911303,28633.216090384427,40,BC,Full-time,437
A01538,45873.80702752027,883.502807367593,753.548962288918,9101.333373982035,38,ON,Full-time,365
A01539,33357.622373156555,468.9979834685069,9583.485836309423,22214.242842788863,23,BC,Full-time,186
A01540,20000.0,283.54870934912685,4350.1192743747515,17778.68693011349,96,ON,Unemployed,226
A01541,59056.06627296985,932.156385917152,6232.575096731313,7886.824155163098,50,BC,Full-time,60
A01542,145237.5269914848,1727.5247642970585,6663.053231282923,8602.975000506847,48,BC,Full-time,167
A01543,137396.97015779393,2155.57411619938,5465.137087012035,15243.442055003063,44,BC,Part-time,131
A01544,47641.13614358803,328.8606806954687,2052.575297362701,13157.871303423444,100,BC,Full-time,154
A01545,44306.82333614506,311.84004321977113,7551.430501161415,9445.650518706663,22,ON,Full-time,6
A01546,75688.92503814248,977.7452662596298,8037.519743040816,24417.83629284932,85,ON,Full-time,522
A01547,36344.83130460585,518.4708387884466,5529.755860174398,14962.424611484163,61,ON,Full-time,250
A01548,69626.18173288388,1336.6375245842182,4885.611605848416,19990.593809284706,48,ON,Unemployed,575
A01549,87819.6131604823,682.911737837298,1139.3818312798533,6488.931504868388,34,ON,Full-time,261
A01550,110576.91398197692,2017.6913031777563,839.5166149978384,16471.722212978115,89,ON,Full-time,119
A01551,56949.65789581093,530.38300352583,3395.648455635287,10221.305433952024,57,ON,Part-time,47
A01552,54076.93992622705,648.7639255903723,3108.4615551739325,16265.99470145147,59,BC,Full-time,68
A01553,38600.04443514112,419.47127015355704,9536.564509632712,23643.949168916915,49,BC,Unemployed,261
A01554,39599.02687116191,478.5779092360919,7836.227424434298,23298.483092646587,67,ON,Full-time,444
A01555,53463.82596738908,451.4873619311771,6599.242952590599,11272.399662994001,31,ON,Full-time,478
A01556,71946.83722612733,978.0258977162744,5176.480890176051,21134.036395309533,59,ON,Full-time,230
A01557,94541.32439833536,1696.1300794841436,1673.6753072665133,28297.408561434033,46,ON,Full-time,223
A01558,40071.09476861262,508.4636302500967,9784.566721842839,19144.410567822288,82,ON,Full-time,456
A01559,126291.03000517646,1692.9036392884877,3750.4069824021003,5303.8935780964775,37,BC,Full-time,365
A01560,52283.60910396629,973.9317830305379,1069.256024472448,20711.550249093758,90,ON,Full-time,27
A01561,59237.872400672495,980.1901681640144,4937.988957157461,4042.2272041300284,43,BC,Full-time,100
A01562,41208.2665828592,552.2921496661048,8739.980116130831,26291.201854997787,56,ON,Full-time,57
A01563,20000.0,200.16123072184408,8872.910017773294,15983.154378256268,21,ON,Full-time,23
A01564,93155.24655609338,1784.4056764026075,109.65916056447256,12169.081353035806,20,BC,Full-time,414
A01565,86545.1869102023,1269.1748548703597,8862.957447513998,2653.191244841079,23,ON,Full-time,226
A01566,52017.53859867201,492.8697837720322,2714.842174998585,12042.728303171181,79,ON,Full-time,168
A01567,61913.61330299783,629.9501541420644,389.72363968423076,27192.99336955789,38,BC,Part-time,488
A01568,77495.07065384318,1391.9941672133448,8477.902703628744,1608.5068923027923,94,ON,Full-time,245
A01569,27411.75106867428,188.97084024399805,8638.667559882082,14764.796575672342,56,ON,Full-time,362
A01570,45957.56093829864,952.1492558487597,5962.3107984235,28003.584642208047,98,ON,Full-time,464
A01571,89065.94592736627,725.9731403775663,5744.337572963584,12450.388993185612,54,BC,Full-time,429
A01572,31979.657880667186,571.1353485090218,8131.202726214194,13417.094936402362,64,ON,Part-time,420
A01573,69340.12112628954,832.5765444941526,7863.095527102798,17778.241600774476,55,BC,Full-time,20
A01574,30385.144423859223,408.0163583129807,8901.05473442704,14425.18267373832,72,ON,Full-time,368
A01575,75600.25923655943,1443.4222112119023,5527.474475967035,5889.44904588902,39,ON,Full-time,463
A01576,58816.59128821325,721.7749470821469,9676.470927328088,1538.1106330259518,39,ON,Unemployed,96
A01577,26700.40711559651,376.1673659644751,9961.468309333384,18684.538081382347,88,ON,Full-time,491
A01578,107191.22599724759,747.0106599499336,1165.4460999863259,27703.39102322655,78,ON,Part-time,352
A01579,41469.11497165595,260.6016220018426,8495.437595541222,4084.559857787803,54,ON,Full-time,94
A01580,39929.6239184923,392.1088329276085,4998.22257748589,7117.628858329848,95,ON,Full-time,23
A01581,66189.9950690109,1070.6344294946884,3875.663382998321,11736.655088924232,29,ON,Full-time,379
A01582,106331.69385775233,852.6149837244873,6130.72309882715,24453.524641612472,49,BC,Full-time,395
A01583,36029.347386185436,284.95713768806354,559.6555726200703,8808.54917765835,55,ON,Full-time,403
A01584,61749.42390197224,756.0090359463862,5064.611187670799,26579.577724084287,78,BC,Full-time,132
A01585,74191.75097749574,1164.6341721446377,8708.905700266667,2593.7783648519257,79,BC,Full-time,53
A01586,84673.06316159546,1408.4841810651485,2134.615161389688,28287.74201650911,85,ON,Full-time,291
A01587,65396.28801399011,578.9144704153465,4263.898947694252,17261.66525833918,47,ON,Full-time,111
A01588,49835.66047046132,369.31515966818125,9394.808877148755,20104.55267614343,85,ON,Full-time,421
A01589,39584.97435170346,790.2793132066187,4285.638378056973,11662.99615355424,97,BC,Full-time,130
A01590,62509.382316570875,628.305851879742,3583.676323323983,23677.83427982075,89,ON,Full-time,419
A01591,35028.96235025154,654.8537154290408,4405.366481233782,5830.421252447776,85,BC,Full-time,277
A01592,20000.0,376.8516730516553,5194.527665175563,2418.442933076124,34,ON,Full-time,589
A01593,74479.55238606993,1304.5804480342008,6319.9134413146885,12469.991350119157,63,BC,Part-time,67
A01594,94086.27133820657,819.6943452088999,8006.928009167311,25757.175705450147,52,ON,Full-time,573
A01595,20000.0,364.6920922824751,4521.022057643143,22892.878262493145,62,BC,Unemployed,402
A01596,36139.24408555262,631.2888923339891,8174.809350901403,15997.523144179782,96,ON,Part-time,174
A01597,81599.39530955313,1220.091316767687,5337.206613520806,17591.99466779525,60,ON,Part-time,279
A01598,167501.52502888153,1870.578252129457,3384.8051036797765,4766.891962663907,53,ON,Full-time,463
A01599,60499.89169413264,609.7330624390099,6579.508281194142,25379.763749909882,93,ON,Part-time,389
A01600,41605.95268431504,333.99390747240017,7177.222547434913,23821.830805961712,48,ON,Part-time,135
A01601,54641.65480854486,747.7140671381889,5580.489756294875,20037.64142272134,71,ON,Part-time,408
A01602,119066.59168537617,1760.4060394008857,566.1497313472341,14519.540053539215,76,ON,Full-time,223
A01603,43348.089530828234,498.08516608761494,1698.828751608249,28969.31878010586,46,ON,Part-time,600
A01604,40151.05504745542,529.2840454139537,2852.977208902282,26491.927184417662,33,ON,Part-time,552
A01605,47034.104203575844,543.3028139221134,2826.256059514931,19688.484311923938,56,ON,Full-time,187
A01606,37172.915453306065,579.8233212016554,6734.208002468706,11782.228933801349,68,BC,Part-time,386
A01607,63661.49330040348,1234.6104771555947,183.48661673632583,18922.646081763858,31,ON,Full-time,8
A01608,134906.77040144382,1165.6624652023195,7556.817770495199,17687.786869389296,53,ON,Part-time,179
A01609,70371.21893136733,831.2397434217015,2653.4247480693316,12433.017647212575,42,ON,Part-time,443
A01610,52776.60312937658,438.2745296184527,3100.218462161024,9893.545178954206,83,BC,Full-time,593
A01611,51745.58355442092,795.0068985050748,5279.098279439243,12803.31297488235,36,ON,Part-time,445
A01612,27402.912864569753,462.54367504417314,2159.256009389575,17643.43077496854,76,BC,Part-time,115
A01613,93111.67782854628,1847.3723757066257,8844.713135755275,13415.910496621738,44,ON,Full-time,244
A01614,57588.68586837368,594.1356914953706,853.6877932656528,8643.660157840131,47,BC,Full-time,282
A01615,54707.71624145901,1100.021549716585,4443.823623010649,23067.93621506345,90,ON,Part-time,212
A01616,200000.0,1434.516126143635,8494.2226945489,16412.557382764975,62,BC,Full-time,450
A01617,69520.46538537061,1045.8625563763896,6158.4389442123575,2962.579733542399,23,ON,Full-time,24
A01618,41114.020551528294,291.2182338235613,2923.2951584263346,11681.17866315764,51,ON,Part-time,232
A01619,48379.0042401802,932.9507276188161,4207.602077764607,26662.490259147813,23,ON,Unemployed,515
A01620,106321.50563064084,1485.98998625623,7066.943803425146,22901.859404798604,54,BC,Full-time,287
A01621,63362.98931805289,1014.5257390629879,9732.607433638994,10374.156734376205,95,BC,Full-time,183
A01622,29168.977550483036,536.041793513734,8931.387183794335,28207.311409290764,99,BC,Full-time,250
A01623,94808.51143548616,800.3762893770484,3424.328083823768,3221.4843423880943,31,ON,Part-time,290
A01624,42870.017046765024,292.0645782652889,9981.978792878575,28875.806412873477,43,ON,Part-time,358
A01625,152763.90257433016,2912.751883257326,35.046635310582715,8125.447682055594,76,ON,Full-time,304
A01626,102746.90732280044,1114.061724813656,276.2975580841509,1263.7312287701586,20,ON,Full-time,349
A01627,47874.53684453795,389.26510185771923,8238.405151711939,13580.433059031477,54,BC,Full-time,338
A01628,113607.88361351549,1486.1872473824562,1994.6268683305202,11410.14246092325,43,ON,Part-time,478
A01629,61940.39033078923,927.575737611722,607.6926839624086,16633.58115099702,52,ON,Full-time,464
A01630,91710.01228988546,614.6088287774612,2371.480732365022,24106.412956525517,30,ON,Part-time,129
A01631,76295.28414763046,782.7053103054424,4261.0015398086025,25430.493262362965,37,BC,Full-time,186
A01632,39215.27712780768,263.8533843752149,7305.662704334049,12635.669988739062,55,ON,Part-time,420
A01633,43400.4497892011,537.2928417529753,6243.355265512055,13465.526567484156,19,BC,Full-time,495
A01634,100205.70566644162,1934.32505704536,2376.2121756042043,5297.154179554736,78,ON,Part-time,540
A01635,50645.837970281675,1042.308953346071,5032.704481005844,2378.8806575537415,85,BC,Unemployed,234
A01636,48931.457357512016,760.4083926360973,9262.141053985688,19595.234716815718,67,ON,Unemployed,277
A01637,37139.58683534593,319.66845969850647,8150.077769837577,2868.691141028076,97,ON,Unemployed,101
A01638,73998.4579012396,1440.032456997519,3231.897848317934,22281.073463222223,64,BC,Full-time,458
A01639,167923.27533287837,2313.750007260823,9822.645613556962,16633.61420564518,66,ON,Full-time,231
A01640,35109.728731019604,298.15804724303973,7086.20400435131,6758.906368556419,86,ON,Full-time,273
A01641,60603.60921798047,1193.3970162971152,624.4935566678178,16646.16536186684,37,ON,Full-time,364
A01642,121310.69704231761,2098.2412100945176,351.6071328863868,6306.933781460866,58,ON,Full-time,477
A01643,57536.75870610438,973.5623420060564,1684.0794901002998,13723.379017801948,24,BC,Part-time,467
A01644,75070.72124283022,1245.5898170956207,7278.558680501468,24187.24917102464,98,ON,Part-time,273
A01645,35200.06597684289,322.8417132775299,1837.389258424279,14395.659508908486,81,BC,Full-time,327
A01646,74172.8566289864,691.8236531862763,5114.867692088335,5312.280230628899,53,ON,Part-time,183
A01647,54525.72390203644,888.0935201619885,932.6012018083175,21991.031772865408,90,ON,Full-time,193
A01648,98013.94052977601,926.6522281788394,9208.86157830195,6416.284071830257,79,ON,Part-time,271
A01649,108411.88755671438,1371.1171861396247,3439.6061358356756,22417.946356733173,23,BC,Full-time,299
A01650,200000.0,3530.838657982329,9081.320565606307,14901.216387259165,55,BC,Full-time,583
A01651,80002.77388415065,1414.660320711451,9448.756419105443,14158.511013734746,94,ON,Full-time,195
A01652,70466.88472898748,906.2088952571178,61.286473136807906,25691.61609786677,29,ON,Part-time,330
A01653,65985.6221317985,1174.7268497102025,4641.35187198732,21549.502205879395,58,BC,Unemployed,485
A01654,50182.25984065759,927.3632035748373,246.5605570689289,1954.4131116932385,83,BC,Full-time,498
A01655,70915.33089031358,1120.3780543747491,9086.927663029059,9589.05512344647,26,BC,Full-time,399
A01656,51652.77989757342,494.89614916278606,5184.075447345758,26256.69916464706,29,ON,Part-time,396
A01657,65135.857833803515,667.382333552653,749.4401269849682,1531.4588878107606,89,ON,Full-time,99
A01658,115704.95838603399,1254.4076138574,1102.7672827656688,16812.349941597142,76,ON,Full-time,80
A01659,36196.89850044751,287.88816776231437,3835.0902449273904,22106.94440604437,66,ON,Full-time,16
A01660,105867.04364557072,1083.3986272918746,9402.341928728894,19033.8264790527,31,BC,Part-time,211
A01661,115677.049766984,1076.4314780552845,6929.091515680809,23055.433861028654,78,ON,Full-time,125
A01662,56441.82476504606,727.5470267613136,8676.188661891325,22045.063618527627,67,BC,Full-time,129
A01663,20724.514429139337,404.087568269527,3664.5664633997967,21068.890159440285,85,ON,Full-time,534
A01664,44182.718455999624,343.4619297986155,432.1369954999832,24824.65596684391,25,ON,Unemployed,213
A01665,114519.14271433378,1918.6430924346296,9743.176372044141,19725.029385036614,95,ON,Full-time,128
A01666,59193.437924041325,963.2475432874243,171.72990662369548,12670.13633345248,43,ON,Part-time,523
A01667,36328.174777144195,277.7803149671823,9476.51653081089,14685.364187523039,41,ON,Full-time,461
A01668,46518.833886298744,916.6155183795179,3686.7742384914472,21785.018697762065,69,ON,Full-time,56
A01669,91154.39655723837,1325.4049447956254,100.90405021881521,26412.874860337026,65,BC,Unemployed,597
A01670,78697.50916042997,909.2970316697783,6891.572317245083,8894.345224353494,23,ON,Full-time,273
A01671,53131.96217867715,918.2719632727288,9805.403040313542,10920.227083161053,31,BC,Part-time,338
A01672,49840.72969440667,498.5690933277716,9656.257228375925,27991.442494509967,60,BC,Unemployed,142
A01673,49223.22901336933,805.4734203412422,1609.3701120241844,17776.841979873916,23,BC,Part-time,422
A01674,37752.04433388054,257.8133080903698,1812.4780606615498,6189.89269691503,41,BC,Full-time,333
A01675,134280.72426003305,2483.034182206587,5655.389146196601,20247.1590284591,80,ON,Part-time,132
A01676,50962.21554171672,651.5939620063531,6373.048264283244,29732.10251064201,19,ON,Part-time,263
A01677,110037.80421488917,1709.4488425636505,7394.179136658656,24880.1533696416,92,BC,Unemployed,146
A01678,128111.7265642922,1214.036027562822,1810.503604721475,22626.49295999068,72,ON,Part-time,435
A01679,98632.43571034649,1590.3485691160195,9590.070867644345,7033.352973721808,90,ON,Full-time,11
A01680,48251.86909036407,844.9788836709483,6387.392562892379,26408.05375583621,21,BC,Part-time,54
A01681,73266.96067794638,963.5356785917785,8470.469188705549,16247.876462530847,82,ON,Full-time,229
A01682,59154.160011871965,902.604794172429,5400.657152841718,26789.410640086713,69,BC,Full-time,121
A01683,38106.83988850826,491.75935849594805,4142.768475898826,10565.0070533215,20,ON,Part-time,232
A01684,70416.27122957027,1358.2476587926228,9771.82906594996,2799.48052642755,67,BC,Part-time,161
A01685,33205.80883202659,448.63014232644434,5821.213708198361,14803.303091132637,49,BC,Part-time,593
A01686,108427.7893261666,2008.7741030563814,8668.73582799179,8825.290539718451,92,ON,Part-time,558
A01687,47462.317118357365,851.3023540553512,9532.923963662899,21741.64940351265,98,ON,Full-time,499
A01688,66209.53918116416,810.1749227402877,6753.546270086592,28756.09003282494,21,ON,Full-time,178
A01689,68984.9701385342,662.6281521177015,5489.38678518675,21038.250383395352,53,ON,Full-time,361
A01690,52604.00377097606,640.2975698758949,35.108509106506204,26721.0839615669,54,BC,Full-time,207
A01691,80285.70793648921,1469.1484422380433,400.1964073900599,14137.696394434985,82,ON,Full-time,551
A01692,47218.83656307785,451.86732130478646,2008.5121605111633,23377.58137866375,50,ON,Unemployed,431
A01693,92563.35877279931,1286.4483411755937,1860.0843185599524,25448.2596634794,36,ON,Full-time,455
A01694,30546.645649873917,550.0099978873552,2547.5879519984533,21615.393199922728,52,ON,Full-time,503
A01695,63779.67148340614,727.399489861503,3049.346376976608,15725.541296017374,74,ON,Full-time,153
A01696,157860.10359830293,2465.0734783300604,3600.6549355072825,19150.117178845674,85,BC,Part-time,337
A01697,36309.48706274052,356.999492518966,4205.376900688765,21314.70287468753,71,ON,Full-time,292
A01698,42664.71515946514,334.6474590506532,988.6633845601467,8339.44769342138,85,ON,Full-time,435
A01699,77416.40010772193,1380.7036862219254,423.6193195278204,24477.79856653456,84,ON,Full-time,395
A01700,65499.048249107596,503.9033317205944,6739.444490730234,28559.411630050927,82,BC,Full-time,165
A01701,71347.31919767728,728.2881306800218,5373.348248430777,14491.940140218145,85,ON,Part-time,451
A01702,76465.39504150822,1431.4586321286974,4441.442022201197,21330.948310186443,99,ON,Full-time,535
A01703,82237.01092571873,929.4983804282427,6344.399411683524,22373.751267920266,57,ON,Full-time,400
A01704,104281.56973142522,2131.5408009680746,8276.794072035405,20205.17887812293,56,BC,Unemployed,114
A01705,73490.34591393308,1509.3294664704492,4276.9290911620465,16866.33814153043,58,ON,Full-time,350
A01706,53070.21742127193,539.318582092714,6411.194650519794,26567.790682669507,37,ON,Full-time,259
A01707,83808.26008126093,573.8853641660178,9535.722238351587,14018.874568797939,23,ON,Part-time,225
A01708,154808.00759466775,2559.3127470331606,8396.244958615607,2771.985738111504,87,BC,Part-time,485
A01709,56032.27409370108,718.7196199661767,4260.008105024094,25492.134895652645,32,ON,Full-time,130
A01710,36780.95075713241,283.92364587005153,6447.168378147429,20545.45689717997,67,BC,Part-time,263
A01711,104145.09339602842,1725.4801888002337,1770.7092191593977,25628.50016848975,82,ON,Full-time,523
A01712,56376.597758818316,377.9844592805176,5605.221848950899,5017.875830896135,75,ON,Unemployed,180
A01713,20204.592862853682,382.6824322553129,9813.282911384427,1891.8352747817737,53,BC,Part-time,348
A01714,91464.92446364377,756.5993231358786,5183.1511520252225,28096.861671092538,23,ON,Full-time,470
A01715,45813.583404861914,371.39384133819794,9276.382991901473,5284.1208696666545,57,ON,Full-time,160
A01716,57224.26832738135,504.25382499716216,4073.349205032607,24479.917630043103,42,ON,Full-time,113
A01717,70685.1060264043,1431.6479658842065,9988.448271846311,24873.08832323844,58,ON,Part-time,17
A01718,65857.58192594277,1077.3457318710944,5792.200352275579,21552.450815921085,68,BC,Part-time,103
A01719,85367.9407779442,1531.2164308290878,422.68994235934554,4806.604121693257,95,BC,Unemployed,185
A01720,48158.686922611974,580.25648391563,5867.54796691388,20354.560112263418,76,BC,Full-time,341
A01721,77385.36036275532,863.1996924502726,2745.7269567959665,26783.510916479103,19,BC,Part-time,461
A01722,52587.12838171406,508.49431067145633,324.8132203589471,13340.417699225614,61,BC,Full-time,142
A01723,86630.32794364581,1148.6705376211096,8208.533046946633,12991.988776979368,57,BC,Full-time,452
A01724,81445.04212457199,1164.460682315402,2757.296369807559,13842.890977803154,28,ON,Part-time,450
A01725,37506.91702607822,579.983828247014,7965.485540464985,3385.884829609987,20,ON,Full-time,61
A01726,103052.21268954135,1030.485527900115,2882.1758295586696,26868.74150186923,81,BC,Full-time,595
A01727,45799.033966392155,919.8524691970931,1943.263538737743,26206.3030554348,34,ON,Part-time,275
A01728,89682.3174862049,782.5360441332721,9739.355741044274,29939.3703319183,55,BC,Full-time,294
A01729,71944.02439666918,1462.7977127892048,3616.4532775501957,17970.31110345399,34,ON,Unemployed,128
A01730,150105.22668947693,970.6782323446652,6013.7621144316045,22784.557457090188,98,ON,Full-time,363
A01731,53544.42749880143,710.342667832268,6099.814928144716,6877.485282911836,45,ON,Full-time,66
A01732,50278.94107597304,558.6802009436028,5604.734821735018,20358.335728500915,81,ON,Full-time,46
A01733,59295.58895983586,758.9667256084003,9146.957435212147,19842.25261396433,82,BC,Full-time,373
A01734,51452.2827492877,749.772531576922,6744.410713668685,27135.05333940676,50,ON,Unemployed,136
A01735,89319.12868916201,1125.6301968509838,4037.3300410493016,25092.98896233315,27,ON,Full-time,94
A01736,26684.67463214314,328.21749261187824,8623.80384524274,28215.52741591513,29,ON,Full-time,237
A01737,35353.71615557541,598.7346208545559,1810.628991159644,26196.170708346617,88,ON,Full-time,34
A01738,35104.98910899328,570.5390031170216,5442.367576104175,26192.122952066708,48,ON,Part-time,295
A01739,96293.27832131038,1771.9766652324213,9505.503719437564,2847.97647397283,33,BC,Full-time,491
A01740,140829.70680616857,1393.5430639774854,6253.976298804127,25532.89662818272,77,BC,Part-time,257
A01741,56827.48569411205,860.3088869994866,8169.684504748762,18616.873440590425,66,ON,Part-time,386
A01742,55027.54397517463,813.5321967422103,6535.607255451929,12032.889101212875,100,BC,Full-time,269
A01743,62008.45846374871,721.9030775147534,8393.708635378904,2638.924107253807,94,BC,Unemployed,323
A01744,107037.99579559943,1427.709090152059,9444.878798452437,20652.539468273353,78,ON,Part-time,46
A01745,37658.85630928644,407.6943863709414,2729.217275327368,10517.850765590907,86,ON,Full-time,486
A01746,67452.8754366781,561.111070202038,1696.6108125671885,14565.511684595007,75,ON,Part-time,562
A01747,97499.13789957577,913.3655203109199,4839.907503325399,20770.124674598894,82,ON,Part-time,410
A01748,76921.9911205237,599.1254411719624,7018.624268242159,27441.461863700144,72,ON,Part-time,124
A01749,65827.35815275119,1067.1556946734768,2271.9125318221613,24937.670552544954,98,ON,Full-time,211
A01750,98767.41743347472,1568.9804583646373,41.014504301670755,14067.316744004394,93,ON,Part-time,368
A01751,20000.0,402.2601917107962,3429.3511583670534,12245.711565944988,72,BC,Full-time,265
A01752,84030.71449695091,1419.3748596943924,9688.593354677885,7953.612426477376,77,BC,Full-time,134
A01753,43172.63646751521,302.5970873675068,6949.674606058466,11800.375784103078,57,ON,Part-time,314
A01754,23973.001810661553,458.96892400345325,4013.254439412239,4220.345231465051,33,BC,Part-time,299
A01755,77311.75553273434,1455.832886897823,1925.7609734684033,29162.05974257788,97,BC,Full-time,297
A01756,118994.10970383424,1513.020577706794,3560.89673754747,17643.605874827786,92,ON,Full-time,278
A01757,55897.54512395677,826.9391239484886,1698.3943330124796,4706.369441061174,46,ON,Part-time,373
A01758,96416.94793509359,1975.0506252985656,1063.0582131295141,11231.374268711268,54,ON,Unemployed,487
A01759,134072.9225431691,1878.7332913223956,9067.423725725539,16864.135164999025,72,ON,Full-time,61
A01760,115549.83951150288,2247.7459632506902,9976.503383754736,16453.68346258522,35,ON,Full-time,53
A01761,135941.81804449914,1014.2594418075263,1641.144395957903,2029.5976928403384,40,ON,Part-time,337
A01762,86774.12399395877,784.1060037377287,545.2255887827972,28574.38999264423,93,ON,Full-time,374
A01763,62175.53164696921,788.241261421592,3297.3110714621234,8985.894762773394,54,ON,Full-time,473
A01764,26876.755764051697,397.1767265114416,4616.591807614153,1469.3553990248445,47,BC,Part-time,111
A01765,52942.87366934017,961.089077779176,2048.212470758545,3216.8762595581916,73,BC,Full-time,268
A01766,39276.30549198683,811.5331451241804,3014.2491179855847,17825.65219419133,60,BC,Full-time,323
A01767,177277.46069631394,2113.280465144152,2008.707356916577,4995.780099577809,50,BC,Part-time,585
A01768,54833.527074338956,380.6257233317861,7742.605684324512,2210.0189927515953,32,BC,Full-time,84
A01769,63678.508814874636,1141.9945268507247,7125.779432472607,12009.167525968629,36,ON,Full-time,371
A01770,78884.70917746898,1188.3102256950524,6349.515157609818,19060.074577865467,56,BC,Full-time,74
A01771,61193.80410042973,559.6428374565191,3872.1785707920476,4243.354340406759,52,BC,Full-time,595
A01772,139738.13980872382,1881.7484912397183,9090.409413142359,10086.507132388151,63,ON,Full-time,507
A01773,43856.372803468614,748.863255121115,9695.3254153502,13115.059477111725,50,ON,Full-time,227
A01774,65992.98500909407,1153.8986867317392,1736.3931262541198,5624.342835816248,85,ON,Part-time,594
A01775,41306.068580548395,559.1231509844249,2230.1264141187803,15676.143055534594,81,ON,Part-time,393
A01776,30945.681732549172,331.15113992555837,5256.310280003697,3471.208520151356,73,ON,Full-time,14
A01777,44095.607555020266,901.7733707611073,912.5056928224528,2349.036394006991,61,ON,Full-time,180
A01778,58775.57176994982,935.9444428297332,4364.483988231128,16075.225647498908,40,BC,Full-time,507
A01779,48307.82755746734,589.5228260039305,5817.9126477771015,8189.012209775394,86,ON,Part-time,337
A01780,42352.78714448459,437.931575186713,5220.7357113733315,3765.840429042798,95,ON,Full-time,262
A01781,29638.849656993614,501.24980989611623,3309.0858307802605,13293.465037141335,47,ON,Part-time,77
A01782,57437.186081233645,561.8414742838455,5424.458060772068,27539.081446004446,58,BC,Full-time,228
A01783,28215.86854389815,247.00464784913527,9588.009542588477,22001.580952970493,63,BC,Unemployed,29
A01784,87555.48466544108,1223.7406137043129,2060.1740429137603,24652.8615450638,28,ON,Full-time,373
A01785,62393.718015881124,653.8226985025785,6548.313583940037,26285.50567400046,95,ON,Part-time,154
A01786,28889.23317733857,445.51627328937343,433.96694156051853,29206.20450049615,63,ON,Part-time,184
