applicant_id,credit_score,limit_factor,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history
A01231,671,1.437002016973199,35.70827469455076,15,0,On Time
A01232,669,0.6445015537029055,38.12075537822873,19,1,Late<30
A01233,627,1.6655689627760784,45.92845615289424,10,6,Late<30
A01234,723,0.6506982349058629,2.770855168001425,19,1,On Time
A01235,701,1.7922878817541357,10.962542336537586,5,1,On Time
A01236,630,0.6599015673345322,82.48521536442041,20,9,On Time
A01237,709,1.836339144754515,22.58038215956574,12,6,On Time
A01238,733,1.0456548113407227,31.312114119150337,11,9,On Time
A01239,718,1.436796097661463,24.569870420434103,14,3,On Time
A01240,752,1.7698258274576866,66.83466657672356,5,8,On Time
A01241,675,0.5153621314858499,64.91133677219388,19,6,On Time
A01242,770,0.898539742109457,37.32880086498616,19,9,On Time
A01243,700,1.8625074819387886,36.015996069594905,15,9,On Time
A01244,732,1.082264090877218,22.75287807301698,20,5,On Time
A01245,751,1.5595638886964367,27.332214926634347,19,3,Late<30
A01246,805,0.7100180842302537,42.23226315929069,8,7,On Time
A01247,656,1.5175574021168943,19.291570668283743,9,4,Late 30-60
A01248,670,0.6097414932890649,41.78800064761714,5,7,On Time
A01249,707,1.5759877096470005,13.197522940937882,12,7,Late 30-60
A01250,685,0.985707431580168,55.251441530234935,4,10,Late>60
A01251,667,1.1987714839298995,35.963867751684255,14,8,On Time
A01252,639,0.7493902714505836,41.82974299536629,11,10,Late 30-60
A01253,705,1.4417735266013159,62.1908221448097,8,8,Late 30-60
A01254,731,1.0063514431714604,15.420515702936887,4,6,On Time
A01255,714,1.0750625090740347,24.3457383500585,11,9,On Time
A01256,634,1.4782893874312044,19.363395626714848,14,6,Late 30-60
A01257,635,0.768292491833826,56.71842682899019,11,5,On Time
A01258,702,1.7780133403583656,27.3978992667702,11,8,Late 30-60
A01259,690,1.6089296083643312,26.788011999449786,18,7,On Time
A01260,687,1.366595004707244,55.85965804175874,14,0,On Time
A01261,688,0.6924996006236731,41.77436684169006,9,7,On Time
A01262,680,1.5306645416003688,43.19007425565623,2,1,On Time
A01263,705,0.527149058134289,9.550454425935625,11,8,On Time
A01264,744,1.706593702300916,46.48935139717301,11,5,On Time
A01265,662,0.9556965452091379,54.05723854709271,17,4,On Time
A01266,718,0.6758173257955193,34.06376669843069,7,6,On Time
A01267,703,0.7467334310842952,28.906149228212076,10,10,Late>60
A01268,628,1.944701597762601,56.56346745143838,6,3,Late 30-60
A01269,673,1.6607456267762462,68.12455492256133,18,8,On Time
A01270,700,0.8568079600046004,38.57480149711988,14,9,Late>60
A01271,786,1.9451993651944168,34.900940868529894,19,7,On Time
A01272,670,0.7101765059938153,17.310606149918495,13,0,On Time
A01273,675,1.600290817852162,48.249409250845716,9,0,On Time
A01274,716,1.4851094402785203,26.793360191898607,15,2,On Time
A01275,695,1.7322151585783652,43.165889302001375,17,7,On Time
A01276,649,1.072548081009809,28.78183281936419,14,7,Late<30
A01277,630,1.1027531874661647,44.82747115378173,16,1,On Time
A01278,625,1.4368505276641848,50.53141173624083,16,0,On Time
A01279,734,1.0973086354478325,11.960093610919072,11,3,On Time
A01280,658,0.5620263390533178,22.192826548271498,0,1,On Time
A01281,794,1.5945620477176108,14.051497184144393,13,4,On Time
A01282,678,1.4614190945826908,61.961909449592724,16,6,On Time
A01283,730,1.1355692191339717,32.56697970222071,20,9,Late 30-60
A01284,653,0.9542443413201792,17.319060645829207,4,10,Late<30
A01285,707,0.9810887574910525,40.722977313063296,3,9,On Time
A01286,756,1.611542935567695,34.82506416778052,1,4,On Time
A01287,686,1.593741318469314,70.94955808109168,19,0,Late<30
A01288,656,1.7283776305118752,47.618525965439765,4,9,On Time
A01289,685,1.6432706423541634,36.493860287819665,2,4,On Time
A01290,691,1.6369163031590976,9.431025979914024,17,5,On Time
A01291,660,0.8776598510831475,48.340787379353316,12,8,On Time
A01292,766,0.6524188318981458,14.15428461772081,12,0,On Time
A01293,700,1.6426283990540258,36.279161450911666,11,2,On Time
A01294,751,0.6479270294836293,34.07163697040977,3,10,On Time
A01295,742,1.9731671079424697,53.24255126116074,6,4,On Time
A01296,768,1.8126339011750103,33.28175788167933,5,0,On Time
A01297,649,1.3001924028817808,41.31571209636883,7,6,On Time
A01298,725,1.028275347653242,50.174378034348955,4,0,On Time
A01299,679,1.2902645539211435,57.02272569452479,5,9,Late 30-60
A01300,694,1.6014527496550561,7.380052636325517,4,9,On Time
A01301,656,1.6344949678409217,36.931472117796986,18,2,On Time
A01302,793,0.6104989979748765,90.06557023716239,8,10,On Time
A01303,670,1.7072811423422258,44.265531200385475,17,0,Late<30
A01304,726,1.4622456225577332,22.36854175981302,7,8,Late>60
A01305,648,0.5608694208578042,45.67824981805719,0,6,On Time
A01306,689,0.9697418087206854,18.57694400894988,13,9,On Time
A01307,742,1.265962053041474,56.68340313036621,8,8,On Time
A01308,713,0.7826772383082125,26.327564616973152,6,8,On Time
A01309,662,0.7328607933118321,25.395296416193446,9,10,Late<30
A01310,671,0.5214217468959932,37.21979815895955,16,10,On Time
A01311,706,1.8673259501768877,50.8867113829785,10,8,On Time
A01312,699,0.5841619325452809,35.5812362563128,16,9,On Time
A01313,647,1.0490171321960435,60.010770521593074,13,4,On Time
A01314,684,0.8086574559072349,16.67093984536239,13,6,On Time
A01315,694,1.6115496533110418,64.08754395280116,7,5,On Time
A01316,722,1.5607769862223015,10.752251187186511,17,5,Late<30
A01317,740,1.7093336179429717,23.369254000424185,18,2,On Time
A01318,726,1.4252124518674771,6.443140008785862,17,9,On Time
A01319,713,1.3874797405000026,60.73815745104412,16,5,On Time
A01320,714,1.1106660732078266,21.712354944076353,17,9,Late 30-60
A01321,719,1.4545380501633023,65.74416970982445,13,5,On Time
A01322,738,0.6728083774501296,61.40379672823705,7,4,Late 30-60
A01323,767,1.526769273803277,46.74800377522114,17,3,On Time
A01324,661,0.655846636794632,15.075360984146826,8,9,On Time
A01325,682,1.7926098537989994,11.472794815328498,0,4,Late>60
A01326,740,1.258524208740583,20.680463586239277,5,6,On Time
A01327,660,1.2955353568034609,22.8298213418947,5,3,On Time
A01328,648,1.3772864033078538,49.697429957738194,5,8,On Time
A01329,674,1.6640787484682855,72.7336066220013,6,3,On Time
A01330,702,1.217705931308251,6.4340613736297065,16,8,On Time
A01331,680,1.141382110470983,9.923879208830206,8,9,On Time
A01332,714,0.9325001851593533,69.87690363663755,10,8,On Time
A01333,688,0.692059026076387,38.69258597749991,20,6,On Time
A01334,686,0.7855138116140497,62.60108321332838,17,6,Late<30
A01335,633,0.5007917655287486,29.33312990420977,12,9,On Time
A01336,723,1.804132471678501,11.448014008241095,13,0,On Time
A01337,724,1.6474375923483229,23.770929848855065,4,1,On Time
A01338,692,0.8280236432284346,3.032940502472616,6,2,On Time
A01339,705,0.5035851358932579,23.25332701245554,2,2,Late<30
A01340,705,1.2381744572930589,68.84922418837168,11,2,On Time
A01341,742,1.118859798972606,33.18343077967725,6,8,On Time
A01342,708,1.6640099320130881,41.856934330277035,6,10,Late 30-60
A01343,646,1.1043432600462768,29.672439760880252,10,1,On Time
A01344,776,1.7961692112856376,10.550757327266687,9,0,Late>60
A01345,751,0.6437573435978793,64.30366524019394,1,0,On Time
A01346,701,1.048787129378822,59.6102294518981,11,5,On Time
A01347,706,1.900911348003096,38.91746642272656,8,6,Late>60
A01348,711,0.5175944334903182,17.25954369791439,5,1,On Time
A01349,669,1.086184136010387,20.115970184618988,13,1,On Time
A01350,744,0.8895548900997963,35.74698586152534,7,7,On Time
A01351,740,1.2977910836646172,76.10548987148906,15,6,On Time
A01352,696,0.918150200417942,29.013903424653776,20,3,On Time
A01353,726,1.8048620681922085,14.617863568744665,15,6,On Time
A01354,741,1.9057073792799113,81.00757363756071,0,3,On Time
A01355,709,1.7737014456109108,11.416251846935847,9,4,On Time
A01356,658,1.097851767841924,31.29507740408674,18,10,On Time
A01357,727,1.9849006483042981,23.520426425836362,6,10,Late 30-60
A01358,702,1.6025544749362874,17.1541333621641,5,7,Late<30
A01359,656,1.0334134049429284,29.746054475865247,3,10,Late<30
A01360,741,0.6405392317981926,22.048262227951703,8,10,On Time
A01361,709,1.5005696245725932,40.88204155308279,3,3,Late<30
A01362,690,1.5928511663477525,13.730084113677249,10,10,Late<30
A01363,782,0.6836886993326915,26.30249061076999,2,6,On Time
A01364,678,1.3246045276943867,58.85527390375391,11,1,On Time
A01365,662,1.9806319760807305,23.205749894391655,2,1,On Time
A01366,706,0.9893631537487053,37.1128235684145,6,8,On Time
A01367,693,0.9528425336492957,32.66065497776262,20,9,On Time
A01368,677,1.8549532491394465,15.897314118234423,2,7,On Time
A01369,756,0.6761240669975834,20.737876319881227,3,2,Late<30
A01370,655,1.9002912550628506,16.680201576390523,4,6,Late 30-60
A01371,712,1.669230590410234,53.598049654073876,17,0,On Time
A01372,703,1.0862606133993797,41.1283370843814,3,3,On Time
A01373,699,0.6253214305282275,41.69184169648119,4,3,On Time
A01374,746,0.5287618118806767,44.70549519952457,18,7,On Time
A01375,782,1.0637467946566712,29.926191448032807,3,3,On Time
A01376,700,1.5580303767152668,42.94850457139757,11,10,On Time
A01377,735,1.2312938202033532,23.283428923511913,13,8,Late 30-60
A01378,701,1.607977839215885,38.17557277789382,11,9,On Time
A01379,703,1.5058562730891643,60.99860285422375,12,6,On Time
A01380,718,1.3593607840525497,16.395059892852416,4,9,On Time
A01381,706,1.9512486210872817,14.414325167840847,0,10,On Time
A01382,663,1.5925766515302051,16.626223482084452,18,4,On Time
A01383,753,1.8719201737721631,14.540837674379073,13,7,On Time
A01384,717,0.8632408464800426,45.91627205609208,8,3,On Time
A01385,698,1.5704594401658016,18.06906099387871,8,9,On Time
A01386,674,1.3967042951227389,37.041749623076335,13,10,Late>60
A01387,711,1.8864441452582796,51.366685820176215,19,5,Late<30
A01388,690,1.26567952643656,35.36303027841805,0,4,On Time
A01389,707,0.9194620685437275,30.459310611790404,14,9,On Time
A01390,692,1.0772584405678127,12.375963033468839,20,2,Late<30
A01391,666,0.8282447081393918,47.38697871912183,10,7,Late<30
A01392,764,0.8299594990822801,45.00535446748529,17,5,On Time
A01393,662,1.2056323790399914,13.700731402027028,19,3,Late 30-60
A01394,668,1.8388532529394568,24.329103219214744,8,0,On Time
A01395,727,0.7878040142918841,13.06002786898956,4,9,On Time
A01396,712,0.9318050181861733,16.780320600051827,14,0,Late 30-60
A01397,726,1.7794821920773078,52.447220239760625,14,2,On Time
A01398,720,1.008884416340773,20.27551130072858,1,7,On Time
A01399,669,1.9436201029845712,58.531748984541665,0,7,Late<30
A01400,726,0.9033804146953118,11.042170667814084,1,1,On Time
A01401,674,1.1632151325478666,34.85813546417658,0,10,On Time
A01402,742,0.6434149087891112,25.814804342439135,18,0,Late<30
A01403,660,1.9882636929479025,36.20588702762396,14,4,On Time
A01404,668,1.835213067313429,59.53232612854282,11,0,On Time
A01405,669,1.7263433793141871,9.89839545510478,6,7,On Time
A01406,712,0.7360137058414109,45.059888293929156,12,8,Late 30-60
A01407,697,1.9540370867718704,11.16767779614704,0,1,On Time
A01408,704,1.8937269285198866,26.84511192402774,9,10,On Time
A01409,695,1.153507162996279,39.29008939183195,18,3,On Time
A01410,697,1.52245554455211,27.37707785599945,4,5,On Time
A01411,680,1.9886876415380703,1.9767453193910849,5,6,On Time
A01412,639,1.1146178292493727,75.41547732864869,4,4,Late 30-60
A01413,644,0.6695685335811244,29.925569976096945,16,0,On Time
A01414,667,1.8016685522284952,67.63007446157785,6,6,On Time
A01415,687,1.214727677663745,46.592504004259105,2,6,Late<30
A01416,758,1.9804541825889028,3.3491435283465867,19,4,On Time
A01417,659,1.3263392906072113,47.59606273846646,3,1,Late<30
A01418,656,0.5442164053838036,8.547521960868906,7,1,On Time
A01419,627,1.2375904454065703,57.89380705802382,20,8,Late 30-60
A01420,720,1.5770931939934407,5.678027436455209,12,8,Late 30-60
A01421,691,0.5390450423046195,35.082592985617886,2,10,Late<30
A01422,648,1.120173071543643,51.00044814796384,8,3,On Time
A01423,698,0.7333403006773644,24.578031315686804,8,3,On Time
A01424,676,1.464645231532038,2.9192137921465156,9,6,On Time
A01425,751,1.936018773167062,52.94916588259646,17,4,On Time
A01426,673,1.4368773568329394,17.864902569568173,2,0,Late<30
A01427,767,1.5423165595788335,29.029804612369,11,4,On Time
A01428,706,1.0948443506384142,57.229223742235014,1,3,On Time
A01429,684,1.3447113034278746,13.402267714089081,11,2,On Time
A01430,689,1.3157865645287896,39.167901133415285,8,0,On Time
A01431,711,1.6394095179019161,5.5033435431511135,1,8,On Time
A01432,689,1.7853674705304428,38.09778964407316,14,3,On Time
A01433,662,1.4943289164246496,8.11163092528437,6,2,On Time
A01434,725,1.969713202886069,41.32048189246554,6,7,On Time
A01435,739,1.7424325887867493,51.57465079695761,7,6,On Time
A01436,741,0.6869701233753875,41.13415290780383,14,5,Late<30
A01437,693,1.2612130975792568,52.85866017404457,11,10,On Time
A01438,743,1.854854118040655,27.24293547826256,19,5,On Time
A01439,712,1.9159023030968207,28.618907013821882,19,1,On Time
A01440,688,1.070308907648597,59.963471430430324,5,8,On Time
A01441,677,1.5885560922747868,58.189530303725924,5,0,On Time
A01442,736,1.1158182254635673,15.346371445901807,15,3,On Time
A01443,632,0.6854895832691479,36.66362895096645,4,3,Late>60
A01444,755,1.8269169573836272,37.956978909306386,2,10,On Time
A01445,705,1.8979296840684616,16.69990839966117,13,8,On Time
A01446,676,1.25712579689871,51.17110671415014,17,2,On Time
A01447,671,0.5274611462302157,35.94415395255128,0,8,On Time
A01448,682,1.7240543760443896,36.323360196679324,16,1,On Time
A01449,728,1.2154405493461864,63.96975730382618,11,0,Late<30
A01450,712,0.6125425363123529,70.69266366927106,4,6,Late<30
A01451,681,0.7840872243072423,23.140601149043697,20,1,On Time
A01452,678,0.7281790103456426,34.16198507490986,1,0,On Time
A01453,712,1.5294182994795713,10.521345169534655,6,10,Late<30
A01454,809,0.9491142393012171,50.260038313988694,16,8,On Time
A01455,809,0.6915357759671648,27.970747808033202,19,7,On Time
A01456,742,1.8764732393537653,4.0514726735978295,3,2,On Time
A01457,669,1.9347965885237048,58.13131860899459,1,1,Late 30-60
A01458,730,0.7078638091504583,26.167762372336483,18,0,On Time
A01459,670,0.8453537799648119,26.301991427525063,17,9,Late>60
A01460,690,1.3881810794096239,52.510872062884275,17,3,Late<30
A01461,754,0.7257617742477112,48.00232574560152,12,5,On Time
A01462,690,0.7378875393554178,20.140564991578024,6,10,On Time
A01463,688,1.0048640626060852,41.93247018196397,17,1,On Time
A01464,679,1.9237554993020076,21.28019326518688,18,5,On Time
A01465,667,1.9436632945344028,40.32647087910687,0,4,On Time
A01466,689,1.7626823747380551,19.769335752923954,8,0,Late 30-60
A01467,729,1.5435693768935759,21.61830605479239,1,9,On Time
A01468,727,1.581010048785129,19.260235077459274,7,6,On Time
A01469,711,1.2043592646311012,37.787152427748225,7,6,Late<30
A01470,747,1.2952319422333234,53.50308374190409,19,4,On Time
A01471,631,1.4516789900089822,29.57340463022283,1,3,On Time
A01472,702,1.5969299562418837,23.677408246709575,1,1,Late<30
A01473,671,0.6452692587658269,12.363793621451356,0,6,Late 30-60
A01474,779,0.8373305145193326,20.89489685820273,1,7,On Time
A01475,689,1.9444147869540185,46.814976207034434,2,8,On Time
A01476,729,1.0027133981908682,67.48974832146887,11,5,On Time
A01477,739,0.9027113162123044,23.853029075893843,7,10,On Time
A01478,685,1.1328669681864847,30.980926448023567,19,1,On Time
A01479,737,0.9363811256498931,25.258018213625355,19,0,On Time
A01480,741,0.6367702888277827,63.6696608726515,16,1,Late>60
A01481,731,0.811941697856305,35.18479211168392,12,2,Late<30
A01482,679,1.4602396963734998,13.45501795517572,0,0,Late<30
A01483,642,0.834773835579099,12.212305664929591,10,4,Late<30
A01484,785,1.4715007950422532,23.088614158704672,8,6,Late<30
A01485,688,0.650121342355205,26.435761923720097,1,8,On Time
A01486,740,0.5628145243887137,31.28346214980865,11,5,Late 30-60
A01487,681,1.7923515239887882,19.28658023460705,10,7,Late<30
A01488,783,1.6400392933125396,18.711262921766686,6,1,On Time
A01489,680,1.4990415242695598,30.10514243235804,15,4,On Time
A01490,704,0.5463488494052975,18.367131367027813,14,10,On Time
A01491,792,0.8590309027306089,43.28820945175923,4,8,On Time
A01492,636,1.718471490728391,24.296583971821047,16,6,On Time
A01493,748,0.7170014975878168,17.75530894152814,7,6,Late 30-60
A01494,698,1.7192801598406455,33.56411933824059,18,2,On Time
A01495,728,1.3763503245637703,18.685778614691394,20,2,Late<30
A01496,686,1.6105525516954688,38.45559474424584,6,1,On Time
A01497,765,1.4667606176767596,27.846850653340542,6,8,On Time
A01498,667,1.1254843701256319,39.92236655229854,12,3,On Time
A01499,701,0.9379660233453866,42.75471679890871,17,8,On Time
A01500,737,1.5090937678862706,43.7612326748981,17,3,Late 30-60
A01501,667,1.7103693227073413,18.99217522032353,2,7,On Time
A01502,705,0.5670989542427927,43.77674416109104,5,0,On Time
A01503,658,1.069863400585746,27.98770274361778,15,0,On Time
A01504,683,1.0260946762697944,46.58034123181098,9,5,On Time
A01505,804,1.339206260687679,55.102587931441484,1,5,On Time
A01506,753,0.6708875845816995,67.96522596474614,12,6,On Time
A01507,726,1.900129115208919,20.094809938711368,6,6,On Time
A01508,714,1.3227654026507338,27.372706101771065,12,9,On Time
A01509,637,1.8856292064256683,21.50012891878201,8,2,On Time
A01510,692,1.725411385192476,26.288286322926897,1,8,On Time
A01511,736,0.7874582934727721,18.318181539226487,7,8,On Time
A01512,682,0.6985085184394357,37.68230016383479,7,2,On Time
A01513,714,1.7918753600013924,46.854659762380955,7,6,On Time
A01514,659,1.3041503338763287,57.20522653911101,1,3,On Time
A01515,656,0.5296141218468476,20.19067919209736,14,5,On Time
A01516,791,1.9013401226590396,21.5898098813833,2,5,Late>60
A01517,785,1.2095425990895965,44.74479263651124,19,4,On Time
A01518,696,0.9514044526285936,27.666410745907605,13,5,On Time
A01519,668,1.274896806755971,28.728159808979164,1,6,On Time
A01520,662,1.7343775856512327,43.73891435819907,4,1,Late<30
A01521,716,0.6654391025536857,16.970519593730042,8,10,On Time
A01522,777,1.0383993548562986,17.44409618291406,7,6,On Time
A01523,672,0.9783000098683376,26.61794138355935,1,6,On Time
A01524,707,1.7594742800422214,50.989811198343396,3,6,Late 30-60
A01525,705,1.6677009139658183,29.071556844732143,19,9,Late<30
A01526,766,1.100156051865398,53.45456640240833,17,4,On Time
A01527,711,1.4967324644968398,23.951599204971995,1,2,On Time
A01528,644,1.0916682234421726,19.93024364694292,11,4,Late<30
A01529,730,1.3569707574743506,67.81978177298154,5,0,On Time
A01530,706,1.9868229419376788,4.024981949334718,1,4,Late>60
A01531,665,1.303361700853362,49.654370883963345,20,2,On Time
A01532,742,1.9828620992457602,33.58694394483138,11,6,Late 30-60
A01533,687,1.6207986593971153,20.23796870796075,2,10,On Time
A01534,713,0.6810834353947096,16.813654717286084,14,3,Late 30-60
A01535,705,1.69394925290052,40.40857903812337,20,5,On Time
A01536,688,0.7419284622047227,89.377282967882,18,5,On Time
A01537,667,1.298492912579919,35.26604273708598,18,10,On Time
A01538,722,1.4198678516984284,23.733867250229164,16,10,On Time
A01539,651,1.8383456828290403,15.27024710435688,13,3,On Time
A01540,737,0.8156363153856722,21.75249734404623,1,0,Late 30-60
A01541,665,1.813913108545794,26.75003875456075,13,2,On Time
A01542,653,1.9017406639374517,23.595142241859783,3,2,On Time
A01543,756,0.6342310268893525,60.037402122845066,13,5,On Time
A01544,703,1.8279276770180335,31.201171856103834,10,9,On Time
A01545,623,0.8887700729116206,30.040265685544377,11,7,On Time
A01546,699,0.6215014240732063,41.92058092459106,12,1,On Time
A01547,724,1.9378615338774865,4.677972595244088,10,5,Late<30
A01548,725,1.0883052308743864,70.67876278813549,16,6,On Time
A01549,669,1.4344752577054545,61.02958850148726,3,10,Late<30
A01550,674,1.3293096796929729,5.187040338454074,15,10,On Time
A01551,706,0.8197728869897487,39.05470070058876,5,2,On Time
A01552,741,1.5043485922505977,46.10962948109713,5,0,On Time
A01553,647,0.5691724835108974,38.09537423199762,17,1,On Time
A01554,649,0.8046423894679899,28.056980135843684,20,4,On Time
A01555,754,1.9169956264009167,6.1457645698118,19,0,On Time
A01556,748,1.93026128688615,24.51965770430724,6,3,Late 30-60
A01557,662,1.2239827877201803,33.92827537343743,14,5,Late 30-60
A01558,684,0.7536076083706679,21.716849795740128,8,10,On Time
A01559,784,1.13243009155243,25.941515526867924,4,0,Late<30
A01560,735,1.815606249937849,25.638918222584945,1,5,Late<30
A01561,698,0.6054110816540621,59.9953838707163,1,7,On Time
A01562,745,0.6918028657452704,25.357619917062724,7,10,Late 30-60
A01563,680,1.843479268784091,11.603367432125886,7,0,Late<30
A01564,706,1.1230751010391176,56.09847955336566,4,7,Late<30
A01565,687,0.6251879077135644,20.88480017681572,17,7,Late 30-60
A01566,728,0.7088136157609723,76.27678837627056,15,10,On Time
A01567,728,1.8236722669411904,65.482036837131,10,1,Late 30-60
A01568,708,1.2351550574367676,49.90905324886352,13,2,Late>60
A01569,720,0.7444914617918668,30.793206755463213,7,5,On Time
A01570,745,1.841089632392173,43.01436237184107,19,7,On Time
A01571,718,1.767918333768136,27.040933998896083,9,4,On Time
A01572,709,0.534535026182456,52.355898987314454,10,10,On Time
A01573,717,1.3714851616242079,20.179414148656047,18,8,Late<30
A01574,748,0.8665049755710617,41.876295067721045,17,3,Late<30
A01575,663,1.2997037179708466,69.74003265376753,17,3,On Time
A01576,716,0.918902498307996,46.440536588757716,18,7,On Time
A01577,624,0.9738144213379566,42.147037035632636,6,4,On Time
A01578,688,1.4027787986488707,38.076917533915136,7,7,Late<30
A01579,775,1.308288766651591,22.482408970035607,14,0,Late<30
A01580,668,1.092788596671211,38.663841312706474,15,9,Late<30
A01581,634,0.6613519577435234,28.522590530276336,19,4,On Time
A01582,662,1.9541358478694235,10.84140245751019,18,7,Late<30
A01583,728,0.7619083257050768,48.62585407232755,10,7,Late<30
A01584,694,1.4496758674345849,72.89174100555637,6,6,On Time
A01585,659,0.6241171440560968,47.18162849967243,18,2,Late<30
A01586,748,1.532469248818428,17.167107228373084,19,9,On Time
A01587,717,0.6422596750758541,14.877797893159816,15,9,Late<30
A01588,653,0.8442625122589726,68.05696204589958,7,6,On Time
A01589,691,1.4704777990670568,74.6004672174172,17,2,Late 30-60
A01590,785,0.9244027879165302,45.78463060351597,7,5,Late 30-60
A01591,687,1.2992762227218853,28.42479124628004,12,8,On Time
A01592,632,0.6867580900061139,4.435849611303707,9,7,On Time
A01593,718,0.8036008088993044,20.111197057923224,18,3,On Time
A01594,715,1.6006638623819247,43.55030380945489,17,4,On Time
A01595,753,0.5527082904233491,10.971432459333093,9,3,On Time
A01596,684,0.6677003147855775,24.557580206991,0,5,Late 30-60
A01597,717,0.8224340279159594,20.907352264055472,4,7,On Time
A01598,709,0.5302858386564215,33.821157008839606,2,5,Late 30-60
A01599,699,0.643068047759278,42.10463157491658,8,4,On Time
A01600,712,0.9220872164543448,19.53826282190112,7,8,Late 30-60
A01601,724,0.6393761773747135,33.146981099483504,15,6,Late 30-60
A01602,722,1.7991791450447996,8.720693932842973,9,9,Late<30
A01603,736,0.5991106857667323,37.313940959543565,18,2,On Time
A01604,608,1.7914755487673593,41.01257737550905,13,9,On Time
A01605,640,1.7342901290903994,53.82958485249632,4,10,Late>60
A01606,708,0.6511423918450807,12.689119645468539,5,1,On Time
A01607,704,0.5377869714078671,18.155570845596554,7,4,On Time
A01608,659,0.5749880223429709,57.22292179517565,10,4,On Time
A01609,686,1.3855670968606355,12.962669039063387,7,10,On Time
A01610,666,1.505530436732862,55.03681362068659,12,5,On Time
A01611,723,1.4309800868693467,21.844652420698992,0,0,On Time
A01612,664,1.312215277987847,24.77470488178877,16,4,On Time
A01613,708,0.7620261359442336,25.612320427587008,15,6,On Time
A01614,741,1.7614308419529072,52.55612762840431,8,10,Late>60
A01615,665,0.9913324045403729,33.00190991177888,7,8,On Time
A01616,646,1.9792672941693281,53.69108454815598,0,2,On Time
A01617,669,1.0772866968412858,41.85762613774061,7,6,On Time
A01618,665,0.8945072659615481,10.281376013177027,4,6,On Time
A01619,701,1.8413762206726063,20.71524256174763,17,6,On Time
A01620,631,1.3511212447865497,31.145236026165957,6,3,Late>60
A01621,764,1.5827756602621097,16.587045600802565,17,2,Late<30
A01622,649,1.112598174990867,44.19006926350887,15,0,On Time
A01623,646,1.8303732589153852,32.40846811124999,11,5,On Time
A01624,702,1.876587819476491,21.42285735641147,3,3,On Time
A01625,695,1.155153396675372,24.85284666067189,12,7,Late 30-60
A01626,754,0.8610857530531408,48.25934758066681,10,5,On Time
A01627,689,1.471507076650232,54.67885780746563,15,5,On Time
A01628,688,1.9318765007307734,34.924968155107244,11,7,On Time
A01629,725,1.4336696893594119,66.23249296965247,13,4,On Time
A01630,737,1.9313336576116047,19.86536393498781,15,7,On Time
A01631,622,1.0157119474589218,68.81412466384266,19,0,On Time
A01632,702,1.8726186061998127,29.87059079400862,20,9,On Time
A01633,786,0.6688502486248911,31.87900699472928,17,1,On Time
A01634,675,1.0382516284065233,54.349165038949145,7,7,Late<30
A01635,706,1.2417068517358163,6.676851955801516,2,0,On Time
A01636,740,1.479665507378438,42.72912524980041,6,4,On Time
A01637,719,0.9412088674230896,44.46886047861484,19,4,On Time
A01638,657,1.8863589506505931,36.375075147531945,9,1,On Time
A01639,697,1.8552443137912398,7.755512823553956,10,10,On Time
A01640,650,1.6990049194483436,49.475895090573054,19,1,On Time
A01641,657,0.6715437874875982,16.20372239754248,0,0,Late 30-60
A01642,744,0.6174364267074272,33.341630308539095,10,3,On Time
A01643,734,1.2471971826790127,13.184022738886657,4,5,Late<30
A01644,771,1.6480156335438754,68.00575759471705,12,2,On Time
A01645,736,0.6848538393668919,29.723891292529608,15,9,Late 30-60
A01646,694,1.462156200404028,65.13808908024909,10,3,On Time
A01647,659,1.2917830866534605,54.00463341922779,4,7,On Time
A01648,755,1.5889841296015583,21.283538043369543,5,1,On Time
A01649,725,1.1530628392494018,62.47522757384299,2,8,On Time
A01650,731,1.5399448958300135,24.42218288957702,1,9,On Time
A01651,722,0.7394130072260958,17.5267721641786,20,5,On Time
A01652,747,0.8218914098474432,2.534842432011086,5,8,On Time
A01653,639,1.8550010957210066,61.70598145217515,9,0,On Time
A01654,651,0.9940626129461845,2.3797459199615294,5,10,Late>60
A01655,665,1.978258722254826,28.74109967959251,20,3,On Time
A01656,714,0.5693068964751398,58.032808414951575,1,6,On Time
A01657,681,1.2438137224293606,30.445004939898034,16,9,Late<30
A01658,745,0.987480746669529,25.9345056313481,0,8,Late>60
A01659,699,1.9939475555763837,15.605305772371286,0,0,On Time
A01660,792,1.98505213454693,22.32608807764085,5,0,On Time
A01661,768,0.8528649377793982,37.85714879941659,16,2,On Time
A01662,705,0.9008853195232039,11.274146783040194,1,5,On Time
A01663,645,1.6245083280755703,36.73420715099906,16,4,On Time
A01664,727,1.8345116470914362,21.91664652700065,15,10,On Time
A01665,655,1.4955454817823777,42.02118596561702,6,4,On Time
A01666,661,1.797063432592045,62.34781280115479,3,8,On Time
A01667,684,0.5949386830935922,39.479458496731844,12,2,On Time
A01668,683,1.4607927220948904,48.55003361894181,19,4,On Time
A01669,722,1.5502563337560444,29.599318977591444,3,6,On Time
A01670,713,0.7854785945970687,50.52060910572297,4,10,Late<30
A01671,659,1.6669553139869082,9.981923517635483,15,1,On Time
A01672,688,1.9163977545520339,31.637898026960155,8,6,Late 30-60
A01673,645,1.8469497384170988,17.691549915270596,10,10,On Time
A01674,716,0.8674511268700085,34.57702848893493,11,0,On Time
A01675,625,0.9859889569582792,21.354693232445896,13,6,On Time
