applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,total_credit_limit,monthly_expenses,estimated_debt,DTI,approved,approved_amount,interest_rate
A00251,31874.38610526123,573.8682967130526,776.4933467160506,3399.368232927507,24.0,BC,Full-time,570.0,630.0,48.47858056216863,18.0,4.0,Late>60,29993.959339126654,7339.3645473328415,363.5161435500654,37.210127046577554,0.0,0.0,0.0
A00252,94743.73255000856,1352.3850252370994,4075.4303103243083,15051.601857320315,27.0,ON,Full-time,416.0,663.0,8.913580215780037,1.0,4.0,Late 30-60,126941.40967777945,9212.864116801073,282.87560946677087,23.571391320239982,0.0,0.0,0.0
A00253,173005.4020139058,1190.8133852805138,4071.0648912562765,9770.165827077555,75.0,ON,Full-time,356.0,655.0,36.38241769750283,10.0,3.0,On Time,164593.63884690573,2516.7940386031028,1497.0786297200132,19.66027281977378,1.0,9770.165827077555,6.7283047875986055
A00254,100331.26400101102,1553.474868175673,660.0984414024158,17338.84257003177,49.0,ON,Part-time,382.0,726.0,31.514670602777294,2.0,5.0,On Time,75318.82760367636,3552.3551733050263,593.4120105293076,28.78826903523754,1.0,15000.0,6.093136039326593
A00255,28009.948147063184,,3488.205339694793,24310.34182402078,39.0,BC,Part-time,157.0,731.0,15.818633432195067,16.0,6.0,On Time,31112.347031032128,1539.609941044262,123.03870322478495,45.04329929918194,0.0,0.0,0.0
A00256,46999.063904432114,706.0907049548547,1109.9809879131483,4977.306156429552,58.0,BC,Full-time,568.0,707.0,16.248063875799115,9.0,9.0,Late<30,39874.47802484538,6907.228942289688,161.970766490459,24.069953368654808,0.0,0.0,0.0
A00257,112809.47069608384,,8082.352100092222,17840.273452074263,63.0,BC,Full-time,432.0,649.0,36.61582559931133,2.0,9.0,On Time,146900.65804904178,9601.884300099253,1344.7222188869462,38.9867727101756,0.0,0.0,0.0
A00258,42031.10705079585,804.6719932591775,9476.880259644708,15659.754051306054,95.0,ON,Full-time,47.0,771.0,21.065539700009612,2.0,0.0,On Time,33551.02838723309,6409.522198481755,176.69263011685203,34.72459383976918,1.0,15659.754051306054,5.623855128590119
A00259,,715.821948333469,723.164752579386,5178.284794382787,67.0,BC,Full-time,327.0,683.0,30.51912167220483,20.0,8.0,Late<30,94380.51306243986,,720.1025904094299,24.298449317857457,1.0,5178.284794382787,6.6276974537388496
A00260,88196.0121024428,823.955419114529,9551.152072917013,19095.95608034049,38.0,ON,Part-time,432.0,724.0,47.24199487979035,6.0,7.0,Late<30,64918.24215428007,5534.899305004339,766.7168158643724,25.54008778542518,0.0,0.0,0.0
A00261,37666.815645580886,571.0341767224537,5225.765993367451,8935.572117962378,35.0,ON,Full-time,430.0,701.0,11.113922767020265,1.0,6.0,On Time,56743.628850362824,884.5574068553652,157.66107714084885,27.48505773624497,1.0,8935.572117962378,6.041656928785593
A00262,58118.38453548884,711.6111005193414,2995.656779538739,15147.195237776363,46.0,BC,Part-time,55.0,708.0,29.327565725438514,0.0,8.0,Late 30-60,94785.65265798851,7295.038264293836,694.958114538936,33.73343199435882,0.0,0.0,0.0
A00263,20000.0,369.9595466694601,768.6207527616351,3385.8974040347944,59.0,ON,Part-time,576.0,722.0,19.561409852248794,6.0,2.0,Late 30-60,13311.827027498013,6020.495435493508,65.09952609178286,29.15085202930589,0.0,0.0,0.0
A00264,35875.36686934557,695.0973308492129,5006.242680704178,14327.937659195068,84.0,ON,Full-time,267.0,672.0,48.80740515648781,,9.0,On Time,43111.55816597924,6614.767688562871,526.0408215836098,48.034872146697964,1.0,9865.725889070032,4.29054274736399
A00265,52770.93920373651,601.8030509470847,7945.1554449074865,9887.440573241789,43.0,ON,Unemployed,68.0,752.0,19.516186204653117,10.0,3.0,On Time,31995.418911653876,8988.110930274215,156.1071382939292,,1.0,9887.440573241789,4.674806458933386
A00266,32083.860965274172,311.3534113794811,7070.8647726669815,24849.055124375274,76.0,ON,Full-time,600.0,636.0,55.61276375224752,5.0,6.0,Late>60,44829.93410459303,7839.607870610179,623.2791335968891,48.89816870570623,0.0,0.0,0.0
A00267,135429.38668176898,2387.9808391207134,502.26011463973765,2652.38308292368,59.0,BC,Full-time,448.0,658.0,38.25185842533062,3.0,5.0,On Time,121426.86119783789,7809.15252154526,1161.2007758929917,31.800785184304708,0.0,0.0,0.0
A00268,29287.887423576318,300.4230831206267,729.0183536790352,13139.610972631568,24.0,ON,Full-time,256.0,751.0,,18.0,1.0,On Time,37823.452252514675,9271.837688793476,441.2083883785953,38.462001270861286,1.0,12081.25356222523,5.008123932833901
A00269,48049.05545454385,876.7251112903963,4028.732826326371,14294.511299811702,93.0,BC,Full-time,489.0,292.0,50.68673183604741,20.0,1.0,On Time,61319.79683047699,9899.349514629996,777.0250245468242,46.65651270756197,0.0,0.0,0.0
A00270,63918.89471788484,794.4809373209669,2952.9049404794328,22025.176212674443,56.0,ON,Full-time,,801.0,29.045985888586895,18.0,9.0,Late 30-60,120585.00956351362,5812.8273196105965,875.6276215392331,37.55671078255808,1.0,22025.176212674443,3.0616352172462267
,123085.76213702491,1967.5385484220183,2323.8432305604783,17654.33967761612,24.0,ON,Full-time,315.0,702.0,10.107595033837697,13.0,6.0,Late<30,162919.37145829984,1088.8161603116575,411.68075746696763,25.777484139324873,1.0,15000.0,3.9424235952204136
A00272,29204.23244240365,223.2144706437716,2810.044989087136,20349.157778631252,63.0,ON,Part-time,412.0,768.0,12.586316563905195,2.0,8.0,On Time,40141.15089409428,4591.299077754364,126.30730809813917,26.904010439419295,1.0,14602.116221201824,5.456582168850849
A00273,199327.7520765037,1643.8698618140545,8034.827432968847,23534.42928390093,93.0,BC,Unemployed,433.0,625.0,53.20879925318116,3.0,10.0,Late>60,118083.08681875156,7876.011464616444,1570.7648154337285,39.971138947233385,,0.0,
,60181.27464550273,772.6239733059024,9292.28053631854,26003.886236087474,32.0,ON,Part-time,1.0,643.0,18.2285141874654,7.0,8.0,Late<30,115765.86771213614,277.2532476184919,527.5599405037291,33.703019099691076,0.0,,0.0
A00275,36652.82095501805,542.6342659694517,4051.0269452756643,10102.389404951644,,BC,Full-time,144.0,735.0,37.23822887700289,17.0,6.0,Late 30-60,61055.49445868835,568.8743835614906,568.3996192128046,41.336072695938306,1.0,10079.525762629964,7.472730147950323
A00276,75436.89343150982,656.3166030977733,9061.11002132497,16602.658455553184,58.0,ON,Part-time,365.0,630.0,58.1241286042517,3.0,10.0,On Time,70013.57941980177,671.5778238282132,1017.369573560137,30.58544909838119,0.0,0.0,0.0
A00277,66140.05696316247,1124.1213982215766,3214.9570124788197,25363.134274736796,21.0,ON,Part-time,419.0,692.0,27.097710261099934,10.0,7.0,On Time,116824.1336197129,7310.357583283108,791.416631082751,41.65678377998659,1.0,15000.0,6.995689225752379
A00278,44351.045505158785,835.2391742715428,4764.369863437916,29694.082797986637,42.0,ON,Part-time,572.0,966.0,26.10085539159713,15.0,9.0,On Time,50941.368722830324,5011.666285631721,332.40332462115583,43.64416818110515,1.0,11087.761376289696,
A00279,21816.345162673573,583.4755416019566,2260.289978159997,26796.06002026913,37.0,BC,Part-time,560.0,720.0,39.73588984321785,2.0,2.0,On Time,108067.27398162376,3688.9794352059357,,39.85026460544236,1.0,15000.0,7.024544592340768
A00280,49382.09566599043,377.5674674150874,6404.760421758439,11772.550616106926,36.0,BC,Part-time,443.0,700.0,20.739871489923484,6.0,0.0,On Time,85644.9537993029,1056.1704526173598,444.06633388949405,24.25710080749764,1.0,11772.550616106926,3.0382657023196695
A00281,63370.813061837805,417.91336272340266,9789.811151748088,6659.828999340862,82.0,ON,Full-time,433.0,682.0,67.85084307522969,1.0,6.0,Late<30,49638.69247837376,7322.4025020588915,842.0067834524307,25.749726389131684,1.0,6659.828999340862,4.079378776130669
A00282,83371.79462991872,1301.6074927964028,6034.930960433787,15192.383584791072,53.0,ON,Part-time,554.0,708.0,11.42841483135296,0.0,7.0,On Time,129368.98893341002,3210.198105508997,369.62061796093,27.33462374836804,1.0,15000.0,3.114840683391611
A00283,132323.9561380414,1998.548876324318,3578.1408411354887,22507.602103245226,80.0,ON,Full-time,56.0,723.0,65.66614683032977,0.0,1.0,Late<30,123850.519352542,2653.240700646672,2033.1965972041553,39.624203803450385,0.0,0.0,0.0
A00284,32244.16096835317,458.598080293338,6478.174459905284,15284.50305184563,19.0,BC,Unemployed,561.0,673.0,10.424631827588016,5.0,8.0,On Time,30510.682791399733,6523.192015535509,79.51565872716691,28.558892962407228,1.0,15000.0,3.352904882765848
A00285,173948.87050248965,1675.5732483487775,1229.2067846538757,15012.245036096387,43.0,ON,Full-time,177.0,714.0,78.74660963400898,18.0,3.0,On Time,164298.55512468782,5590.108925968418,3234.4885459588745,35.42589581649925,1.0,15000.0,4.820653063565411
A00286,22560.505228436745,269.6141104926785,8886.590802653986,25308.682211372216,63.0,BC,Full-time,292.0,743.0,12.899030370280057,6.0,9.0,On Time,35834.03197821422,3624.106418133016,115.556066694143,40.67996186858794,1.0,6204.138937820106,5.888344548720709
A00287,55498.28800390165,828.0037417570175,5030.839507798363,11480.709592948404,67.0,BC,Full-time,45.0,691.0,43.32655281351926,4.0,,On Time,46881.57178924918,6414.8747080558815,507.8042240269249,32.60681359191803,1.0,11480.709592948404,7.178245012982567
A00288,80350.90250242561,1084.296595011838,4493.49742039642,25934.045569537724,34.0,ON,Part-time,169.0,702.0,21.58339765767808,20.0,8.0,On Time,40284.62827052559,2712.215203841182,217.36978786362351,,1.0,15000.0,6.232375335589155
A00289,68905.82070190516,1423.2638869599405,5858.647884535192,12797.339227599983,37.0,BC,Full-time,270.0,299.0,17.751712744117327,17.0,2.0,Late<30,108378.88392915628,7948.302616043268,480.977703759604,36.505508378491804,1.0,12797.339227599983,6.310756969589862
A00290,43855.27294139799,361.35632696504234,6247.838627894024,10518.760064671842,41.0,ON,Full-time,416.0,722.0,49.678991511086686,12.0,7.0,On Time,33188.666967138066,2293.189503076539,412.1948761311837,25.4838027430126,1.0,10518.760064671842,6.480659771498381
A00291,53956.79295570932,884.2182798049422,717.7580622651303,14165.707424791271,43.0,ON,Unemployed,138.0,735.0,10.327765373515394,0.0,10.0,On Time,35434.698934566775,,91.4903141693404,26.425459489146874,1.0,,4.87523372471328
A00292,46793.497627555036,568.3685793648215,6826.172212234024,23110.961801571186,34.0,ON,Unemployed,246.0,659.0,56.997173530080794,9.0,1.0,On Time,40068.06385206386,7824.394094988749,570.9415970976104,38.107207509385965,0.0,0.0,0.0
A00293,44592.35102096211,557.1625954448189,2419.316803155296,4654.058808055835,72.0,ON,Full-time,147.0,678.0,48.70456770604988,8.0,2.0,On Time,47707.16167717236,7078.920306979332,580.8891714923274,,1.0,4654.058808055835,7.333885165499506
A00294,91564.69480845441,1530.5008901654187,7139.526325065898,6696.157260288504,91.0,BC,Full-time,229.0,680.0,43.43323403093677,16.0,0.0,On Time,111146.67385297119,1826.3897570179843,1206.8648743040746,37.190860027135244,1.0,6696.157260288504,5.702744711245045
A00295,71575.47332820011,1170.1177853099855,8225.347943841967,28591.899944229666,19.0,ON,Part-time,373.0,663.0,18.002118450535033,0.0,4.0,On Time,40572.919304495605,,182.59962480088234,29.869381112242756,1.0,15000.0,4.039593777832058
A00296,42342.44129658483,876.7348228173206,8039.585075525203,6089.257194059363,60.0,ON,Unemployed,79.0,628.0,54.392663114905545,0.0,,On Time,82815.8871894995,8383.99088486692,1126.1441631151172,59.35088614776416,0.0,0.0,0.0
A00297,93882.56180907915,762.5532898677196,5525.009674078891,17464.092220000584,37.0,ON,Full-time,64.0,981.0,5.959812333761063,6.0,0.0,Late<30,147780.031712329,7765.98482196688,220.18531392068485,15.90966368752892,0.0,0.0,0.0
A00298,69818.1832918248,542.3661999115287,5201.698923107511,17800.119533196197,52.0,ON,Part-time,87.0,747.0,32.03547428511308,3.0,9.0,On Time,68756.32538337914,3272.5737369966423,550.6603734395276,23.375487053240164,,15000.0,6.436548442876604
A00299,89898.00774455852,1511.4798737023814,1428.7596133941172,15199.109399457098,98.0,ON,,87.0,637.0,24.2798047705274,20.0,8.0,Late<30,87924.37662769758,6581.974082133667,533.6966747727049,30.34322890793365,0.0,0.0,0.0
A00300,82027.87610386591,1204.5637101868513,7753.461504031356,19697.61220872774,73.0,ON,Part-time,203.0,762.0,37.73029789420746,,5.0,On Time,96203.42705229517,1241.601865478108,907.4459902816884,35.21935221949739,1.0,19697.61220872774,4.45475653379576
A00301,39557.17982074779,405.38895618837415,2714.093804467144,7664.975048130935,36.0,ON,Part-time,381.0,729.0,,15.0,5.0,Late>60,56937.30850914833,,661.3096995286355,35.84704329662605,1.0,7416.971216390211,7.887765408166731
A00302,45247.80682064959,335.20476317243674,4966.954228179466,17027.205765525698,52.0,BC,Full-time,638.0,683.0,,13.0,10.0,On Time,32558.49377147033,187.30292060419873,143.32358745224255,19.464451128427836,1.0,15000.0,4.23322737199004
A00303,86998.55624044682,652.4180771586532,2842.740929275167,11793.024402160017,63.0,BC,Full-time,475.0,724.0,56.22234057889454,9.0,1.0,On Time,68154.20966271443,3916.0188092155545,957.9472968856289,24.652281379985848,,11793.024402160017,
A00304,81241.79680677058,1567.177299670473,1338.2836299969315,20188.350529246483,24.0,ON,Unemployed,572.0,717.0,16.482371649783786,13.0,6.0,On Time,145353.91302429777,748.4282147140509,598.944303804206,36.468127862099934,1.0,15000.0,7.731367093772633
A00305,59251.66755668327,536.1129484263039,6295.576968917366,5095.482757821334,39.0,BC,Part-time,538.0,655.0,18.74892977694042,6.0,8.0,Late>60,52401.13111839939,4751.471801568825,245.6162818927794,17.37999635265166,1.0,5095.482757821334,7.095675808242886
A00306,63491.65072907247,696.2389836043538,543.3203482290382,17555.44508834481,88.0,ON,Full-time,213.0,699.0,51.779712702569384,3.0,5.0,On Time,67954.63739510681,4216.816468528943,879.667900281477,34.76183477527056,1.0,15000.0,7.374430022526631
A00307,113417.66655792076,1083.751836314066,7486.452341262,6372.840306116387,66.0,ON,Part-time,73.0,660.0,30.17994565708254,1.0,10.0,On Time,204935.2636875046,4443.85026638056,1546.2337803271926,28.83760497584659,1.0,6372.840306116387,3.0147227137097454
A00308,20426.990938825715,508.99621525267776,3175.8679526111664,9080.648830336055,57.0,ON,Part-time,60.0,726.0,30.78175809574492,17.0,7.0,On Time,66579.65775467406,453.3130204799407,512.3597297754661,31.184995177951723,1.0,9080.648830336055,5.365854554298291
A00309,78711.8260497748,571.6392087226799,1.3469300448532007,7342.584209383914,49.0,ON,Full-time,542.0,671.0,12.705194212110404,15.0,4.0,On Time,79701.0620337143,3616.163412818324,253.15436801244982,14.253497398746676,1.0,7342.584209383914,3.6322755235856787
A00310,54117.00137496498,747.8765001099964,5111.291392372298,6302.295616195696,28.0,ON,Part-time,218.0,696.0,48.01833463874669,8.0,1.0,On Time,82558.15457154583,7564.838490999165,991.0762733434657,40.656070982038976,0.0,0.0,0.0
A00311,53699.523032780875,388.5706375204607,468.51908527603126,24945.617595259344,48.0,BC,Full-time,11.0,694.0,30.520656135590418,4.0,3.0,On Time,28435.230432990556,3689.143733536201,216.96547254539516,21.893387173588316,1.0,15000.0,5.8400316775220675
A00312,103713.58888543716,1858.7410153225405,2761.695578208995,9285.51946216582,36.0,ON,Unemployed,611.0,704.0,14.739280975208322,8.0,0.0,On Time,166301.00505323082,7151.719526095807,612.789309984777,30.20795803478053,1.0,9285.51946216582,4.189790652839401
A00313,90464.08268419687,873.7293578505812,7069.764874557161,27886.58967406903,78.0,BC,Full-time,31.0,766.0,47.52336786122443,7.0,0.0,On Time,111318.23037878533,3694.7872363373326,1322.554302987886,34.68226188831395,1.0,25000.0,5.0755685759412295
A00314,89927.1177080121,1270.2361628804538,626.8962162186587,,91.0,ON,Full-time,159.0,690.0,13.416124287253972,19.0,5.0,On Time,154654.2488693617,4232.394414901864,518.7151560958159,29.702311127933946,1.0,15000.0,4.1059730019199225
A00315,115005.97972211461,2194.8300896916567,,17566.55362817582,33.0,BC,Full-time,236.0,748.0,49.51529831327065,15.0,1.0,On Time,222186.5475339918,5638.921128292661,2750.4082955853237,54.3492089954139,0.0,0.0,0.0
A00316,60506.24856890605,952.4870434642376,38.199226585831084,5147.032557306065,22.0,ON,Part-time,180.0,719.0,4.332111291920244,19.0,5.0,On Time,114277.11243140102,9506.819368070825,123.76529229302793,22.876139600093097,1.0,5147.032557306065,3.501263433242633
A00317,84202.21326120495,1180.708783751087,2468.2386920190224,11861.899058007857,81.0,ON,Part-time,557.0,756.0,30.14254177795631,17.0,0.0,Late>60,156944.30028058056,1088.6044664665517,1182.67503200488,36.21727557791349,1.0,11861.899058007857,7.894318295384903
A00318,51270.28490436328,562.9409212445353,7409.040561520715,24134.235637098205,58.0,ON,Part-time,340.0,686.0,74.92356264479726,3.0,10.0,On Time,65023.79179246001,329.1376866117368,1217.953534441158,50.15555488110339,0.0,0.0,0.0
A00319,70409.47887858121,781.9872391327748,3162.701497293068,11654.331132215044,27.0,ON,Part-time,457.0,727.0,34.50412516691957,15.0,9.0,Late<30,73240.86730742033,6079.571838100452,631.7780132272446,27.074426534234657,0.0,0.0,0.0
A00320,,898.3825973080528,1018.9238806601353,3523.4993307808736,27.0,ON,Full-time,79.0,697.0,11.205972687615642,3.0,2.0,On Time,67185.23400089415,9490.970889284265,188.21897430627143,24.372437820147855,1.0,3523.4993307808736,3.8153131284572126
A00321,62849.48265096943,1303.992624381078,3602.3391880042786,17146.76241691745,44.0,BC,Unemployed,472.0,580.0,27.914386946544965,5.0,8.0,Late 30-60,96464.15166230904,9897.231325547149,673.1844139929734,42.66151536112952,0.0,0.0,0.0
A00322,80626.1657346959,1282.102897245162,2703.9328638452553,25508.50469338501,22.0,ON,Full-time,111.0,656.0,,2.0,1.0,On Time,147223.10976802648,4841.642473920018,672.0650654398851,34.77970971520816,0.0,0.0,0.0
A00323,39770.8558668285,572.077572667495,8427.11902160555,24081.86522716157,99.0,BC,Part-time,291.0,723.0,38.56539934473335,17.0,7.0,On Time,32233.461567952418,4680.816210850984,310.7740794078,37.53742593768104,1.0,14914.070950060686,4.83878204520602
A00324,170449.37961028932,2881.501296055029,3133.479175851431,6078.571063780244,34.0,ON,Full-time,382.0,720.0,18.948838542466163,14.0,5.0,On Time,319982.8711384587,6449.637707451961,1515.8259403893526,31.60003852871847,1.0,6078.571063780244,
A00325,36206.404760514546,471.92327739165563,7889.324717760072,20510.173817961535,33.0,BC,,16.0,648.0,35.97948997035101,7.0,5.0,Late<30,62375.320527465185,5556.347572049698,561.0580548288407,44.433042662726955,0.0,0.0,0.0
A00326,32627.334369019518,232.5374861655462,8918.721448107348,7394.623639633766,70.0,ON,Part-time,492.0,708.0,51.55302557679351,17.0,6.0,On Time,64219.86094402922,6340.880576141181,827.6820334464154,43.07329042430733,0.0,0.0,0.0
A00327,106836.55655166472,1543.8055388198404,4338.174195765296,7328.018502012995,87.0,ON,Part-time,330.0,720.0,29.83160254208494,2.0,4.0,On Time,194482.88080970055,8739.994255378942,1450.4340003886664,34.86626582058629,1.0,7328.018502012995,
A00328,197964.95072724443,1798.1600226962255,9099.43143854392,26348.08142585037,23.0,BC,Full-time,485.0,298.0,19.581088635035123,5.0,10.0,On Time,81825.77354465376,7463.0616948760935,400.55943110204436,34.99408276699558,1.0,15000.0,6.473747243840306
A00329,81802.24020017737,720.3915299798041,3773.1805396319282,8240.399629466674,38.0,ON,Full-time,405.0,729.0,31.295257642469238,20.0,3.0,On Time,53902.266465680426,4968.773916867955,421.7213291391247,18.56749424656736,1.0,8240.399629466674,3.0660094638800435
A00330,81975.25846096626,1337.2272504862142,9640.784164901082,8634.173049022324,97.0,ON,Full-time,116.0,723.0,48.31654021007877,,5.0,On Time,54789.11556015272,4618.644590001696,661.8051262591929,31.158840056517008,1.0,8634.173049022324,4.907011135426714
A00331,59508.62943726207,546.3060567727168,892.8952452557293,1018.948332077687,36.0,ON,Part-time,554.0,698.0,47.793127769890894,11.0,7.0,On Time,55749.76554177756,6396.01748513116,666.1139169199089,24.75683026714204,1.0,1018.948332077687,4.61614065939481
A00332,38229.88483484555,537.670977470066,6870.192665032428,26249.401989640013,20.0,ON,Full-time,114.0,679.0,48.92929042885946,4.0,3.0,On Time,54335.20197047103,4557.062844202975,664.6457194309786,50.098745532946396,0.0,0.0,0.0
A00333,62187.063768401014,476.34450641413576,4938.140404569287,23985.249583064906,31.0,ON,Unemployed,548.0,741.0,26.16361836809022,6.0,4.0,On Time,106121.01099803946,4577.793512656399,694.1274081471524,29.52866205112244,1.0,15000.0,4.244913570604624
A00334,42677.15926373229,547.0319646090092,3876.4880545564706,19192.53911762966,22.0,BC,Full-time,546.0,718.0,23.406105110583198,14.0,6.0,Late<30,78904.75248538473,163.05901786504816,461.71323259936645,36.4588451436519,1.0,15000.0,7.315639969415822
A00335,97495.3405593253,1684.4642303370451,6327.118787486009,22757.707154226424,60.0,ON,Full-time,335.0,644.0,55.526128221956384,6.0,5.0,On Time,139967.24323082776,1740.641374073084,,48.84897581987684,1.0,10000.0,8.953907740824071
A00336,55629.63318698,629.6579882469139,7038.570916343312,5409.408455310262,92.0,ON,Part-time,335.0,708.0,37.49917797344875,12.0,3.0,On Time,28284.718387293087,4885.136399957531,265.16342218349547,21.052719164543802,1.0,5409.408455310262,
A00337,39626.422183578674,,43.63269650309087,14291.384243039687,79.0,ON,Full-time,146.0,653.0,45.32811778491221,2.0,3.0,Late<30,30887.811961099665,8226.534590503692,350.02159467273646,36.22735007772722,0.0,0.0,0.0
A00338,50986.036452743065,910.1166546632008,1669.5308874719872,11185.362233114645,26.0,ON,Unemployed,121.0,661.0,67.54480776433044,12.0,9.0,On Time,33119.98402381379,2787.2700672712413,559.2707385115494,38.532145832254976,1.0,11185.362233114645,5.267659059988899
A00339,,1455.2660634891906,7130.460506343187,3719.519261453478,,ON,Part-time,80.0,673.0,22.275241287280455,2.0,3.0,On Time,76916.05397267111,5226.4343313114905,428.33091527668387,31.618416721702275,1.0,3719.519261453478,6.627521293173099
A00340,45167.7097109278,436.8559316818491,6663.854135782065,15097.784071232798,81.0,BC,Full-time,-4.0,701.0,64.15211783849306,1.0,0.0,Late<30,56551.16907106527,3449.6208475923218,906.9693155378808,41.7189718497055,1.0,9936.896136404117,7.163642548171729
A00341,39691.399352758555,479.2084384049458,9660.475051286772,27701.449859936427,27.0,ON,Full-time,569.0,714.0,6.626605666370848,3.0,4.0,On Time,22429.44179499623,1048.0398953958902,37.15776652306429,28.174001461975372,1.0,15000.0,5.2306139150962
A00342,67632.47903505301,573.0319726841452,7610.37790250783,2161.71445247014,29.0,BC,Full-time,62.0,683.0,54.124061392405075,16.0,7.0,On Time,69168.88360579255,9582.984830713007,935.9252256810092,27.348686970708176,1.0,2161.71445247014,5.941730500850172
A00343,67675.75600651078,1402.4932653071562,9507.72707731338,9452.366491320023,60.0,ON,Full-time,503.0,685.0,46.43000759252491,5.0,6.0,Late>60,52027.05791515937,8546.738702503017,603.9041735043957,38.090738479073984,1.0,9452.366491320023,8.809143605249055
A00344,46468.42888679916,918.6234094839297,7025.405015348069,7018.687149965401,,ON,Part-time,448.0,679.0,40.52382006539822,10.0,4.0,Late 30-60,68336.71545175427,784.924244669064,692.316190206802,44.319636744019796,0.0,0.0,0.0
A00345,47310.18349529653,668.2267643292888,2980.5220863944314,7906.252956305193,54.0,ON,Full-time,427.0,741.0,59.44787771888739,5.0,2.0,On Time,56602.30822444417,7197.872624682846,841.2217744833827,41.29450903488731,1.0,7906.252956305193,6.144014916851209
A00346,67240.0928690115,1245.9355354077632,1053.6492225085647,27344.60200450188,31.0,ON,Full-time,426.0,585.0,45.358393140479144,1.0,10.0,On Time,83577.85330375016,3475.799043575002,947.7392819971983,46.46948693324913,1.0,9245.512769489082,7.170687063080666
A00347,29026.306812857143,401.9360896518702,7818.238633449356,14574.002572794414,30.0,ON,Full-time,420.0,687.0,31.292621711248174,16.0,0.0,On Time,33134.62299762663,9948.498070617927,259.2173057523886,36.371010876512294,1.0,11973.351560303572,6.796683092504769
A00348,29621.866859030564,454.5166794866557,6441.492214759159,14522.682975254746,55.0,ON,Full-time,321.0,761.0,22.853954940690866,2.0,6.0,On Time,57289.56629747833,3023.985198289777,327.32329168357296,40.49765886356156,0.0,0.0,0.0
A00349,41805.27845523757,315.61861932945345,481.86012393296227,23056.693631203187,92.0,BC,Full-time,165.0,720.0,8.521326950759116,11.0,10.0,On Time,34368.23177735963,2387.384453625999,73.21573492358762,21.088765415336034,1.0,15000.0,3.7754863738410243
A00350,53813.3267263883,929.0526614874266,3600.504659009783,5480.273916142848,91.0,ON,Part-time,596.0,750.0,32.187294819290216,13.0,2.0,On Time,68611.79729743314,5678.905483054052,,34.86193258636979,1.0,5480.273916142848,5.923081299268252
A00351,69944.25053553942,567.4219143326332,9567.998154842862,15130.695268901472,70.0,BC,Part-time,460.0,618.0,3.536329372646075,,3.0,Late 30-60,112192.40008494991,8351.261633432041,99.1873199520171,15.330546653537564,1.0,10000.0,8.017050095534499
A00352,125201.2984342284,2290.785572119591,5004.011457102012,,89.0,ON,Part-time,458.0,650.0,47.694467315054744,4.0,4.0,Late 30-60,167177.11454255393,1925.1887181979798,1993.3558563437507,42.99813231374161,1.0,10000.0,9.0830432983889
A00353,91934.33136037784,1623.0616656171178,4327.291360197047,18310.410025853027,20.0,BC,Part-time,,720.0,14.693655532890157,9.0,7.0,On Time,174080.53660248907,7094.027697193313,639.4698599544128,33.11739114321088,1.0,15000.0,5.773434891169216
A00354,55272.497718291124,916.7419187017094,4576.99605159294,29987.173394262718,74.0,BC,Full-time,-1.0,762.0,44.60121265260234,9.0,6.0,On Time,58973.13147129925,614.0658314112169,657.5682943853235,43.94484557547628,1.0,15199.936872530061,3.7218028791390814
A00355,59307.55002661713,401.9473648302672,2088.827240051637,23314.017928379366,,ON,Part-time,378.0,,30.153015649483123,20.0,8.0,On Time,70902.9890838457,9189.347431104972,534.4847348600827,26.023176503608493,1.0,10000.0,5.373963500247758
A00356,36269.60412976881,387.0192305912906,3687.071708647952,12538.105387505388,41.0,BC,Full-time,1.0,684.0,53.858265409561724,,10.0,On Time,22950.806059117625,810.7491614729878,309.02265102383365,29.25138501973522,1.0,12538.105387505388,5.787604689329716
A00357,59322.469884222286,598.3892128865438,3698.1325598717663,24999.038515947363,58.0,ON,Full-time,363.0,716.0,8.825824874733739,20.0,2.0,On Time,83852.23207945541,9142.313763441625,185.01627892220097,23.432424276509366,1.0,15000.0,6.3234801919868
A00358,51827.21521554559,596.1160735947826,523.550201874724,5950.542536061926,82.0,BC,Full-time,71.0,641.0,28.793547569493317,12.0,10.0,Late<30,48319.44318245683,4908.0724945270285,347.8220464513751,23.922479811969815,,5950.542536061926,7.4406438456384
A00359,70358.52817689718,529.6676816760018,7675.676285179183,1883.4469029598436,41.0,ON,Full-time,426.0,720.0,37.335833648431965,9.0,9.0,On Time,52097.9261990998,4480.911127959198,486.2798764994689,17.809342328955772,1.0,1883.4469029598436,3.540600226456386
A00360,39592.08597776844,788.4355432129696,4165.04431903879,6929.002801463918,47.0,ON,Part-time,169.0,976.0,24.196028085925654,5.0,0.0,Late 30-60,52134.73763827526,9733.070795003765,315.36339403701845,36.605314909149506,0.0,0.0,0.0
A00361,77627.20752219652,1112.1093183934354,8221.798868164233,10871.93512731353,96.0,BC,Full-time,204.0,719.0,26.577392800928877,10.0,0.0,On Time,100796.24268347937,9903.84177698219,669.7253336641462,30.065443409044345,1.0,10871.93512731353,7.505861681940902
A00362,128845.52130605647,1379.3638280562825,8503.480011198953,15806.841966327236,69.0,ON,Part-time,336.0,660.0,,3.0,9.0,On Time,79086.34240181599,6501.78125961012,861.4016812913999,23.077571781079364,1.0,15000.0,6.709132554522449
